"bodyid","pre","post","upstream","downstream","status","statusLabel","cropped","voxels","name","type","cellBodyFiber","soma","class","cell.type","connectivity.type","layer","ct.layer","ItoLee_Hemilineage","pnt","classic.transmitter"
700567946,91,207,207,881,"Traced","Roughly traced",FALSE,208145703,"PVL03x_pct_R","PVL03x_pct","PVL03^PLPF4",TRUE,"LHLN","PVL03x_pct","PVL03x_pct",3.38208032955716,3,"VPNp&v1_posterior","LHPV2","GABA"
731922839,85,228,228,777,"Traced","Roughly traced",FALSE,178021915,"PVL03x_pct_R","PVL03x_pct","PVL03^PLPF4",TRUE,"LHLN","PVL03x_pct","PVL03x_pct",3.14227226202661,3,"VPNp&v1_posterior","LHPV2","GABA"
761593520,103,271,271,970,"Traced","Roughly traced",FALSE,181537367,"PVL03x_pct_R","PVL03x_pct","PVL03^PLPF4",TRUE,"LHLN","PVL03x_pct","PVL03x_pct",3.29381443298969,3,"VPNp&v1_posterior","LHPV2","GABA"
821987663,64,166,166,545,"Traced","Roughly traced",FALSE,175858889,"PVL03x_pct_R","PVL03x_pct","PVL03^PLPF4",TRUE,"LHLN","PVL03x_pct","PVL03x_pct",3.1935817805383,3,"VPNp&v1_posterior","LHPV2","GABA"
944371051,82,216,216,731,"Traced","Roughly traced",FALSE,157857614,"PVL03x_pct_R","PVL03x_pct","PVL03^PLPF4",TRUE,"LHLN","PVL03x_pct","PVL03x_pct",3.16836734693878,3,"VPNp&v1_posterior","LHPV2","GABA"
761252954,99,211,211,926,"Traced","Roughly traced",FALSE,185719655,"PVL03x_pct_R","PVL03x_pct","PVL03^PLPF4",TRUE,"LHLN","PVL03x_pct","PVL03x_pct",3.16106014271152,3,"VPNp&v1_posterior","LHPV2","GABA"
635109166,787,978,978,5553,"Traced","Roughly traced",FALSE,1182105158,"PVL04c_pct_R","PVL04c_pct","PVL04^PLPF11",TRUE,"LHON","PVL04c_pct","PVL04c_pct",4.62305295950156,5,"VLPl&p1_posterior","LHPV7","unknown"
511685955,777,1405,1405,5677,"Traced","Roughly traced",FALSE,1084332584,"PVL04c_pct_R","PVL04c_pct","PVL04^PLPF11",TRUE,"LHON","PVL04c_pct","PVL04c_pct",4.5702479338843,5,"VLPl&p1_posterior","LHPV7","unknown"
359560762,285,688,688,2038,"Traced","Roughly traced",FALSE,1105085248,"PVL04d_pct_R","PVL04d_pct","PVL04^PLPF11",TRUE,"LHON","PVL04d_pct","PVL04d_pct",3.44885177453027,3,"VLPl&p1_posterior","LHPV7","unknown"
392645639,360,424,424,2829,"Traced","Roughly traced",FALSE,650784626,"PVL04e_pct_R","PVL04e_pct","PVL04^PLPF11",TRUE,"LHON","PVL04e_pct","PVL04e_pct",3.48136645962733,4,"VLPl&p1_posterior","LHPV7","unknown"
451308547,432,487,487,3913,"Traced","Roughly traced",FALSE,643176225,"PVL04e_pct_R","PVL04e_pct","PVL04^PLPF11",TRUE,"LHON","PVL04e_pct","PVL04e_pct",3.65773195876289,4,"VLPl&p1_posterior","LHPV7","unknown"
607899687,168,306,306,1365,"Traced","Roughly traced",FALSE,451795630,"PVL04h_pct_R","PVL04h_pct","PVL04^PLPF11",TRUE,"TON","PVL04h_pct","PVL04h_pct",4.95557851239669,5,"VLPl&p1_posterior","LHPV7","unknown"
5813094811,361,947,947,3215,"Traced","Roughly traced",FALSE,797552676,"PVL04h_pct_R","PVL04h_pct","PVL04^PLPF11",TRUE,"LHON","PVL04h_pct","PVL04h_pct",4.95987654320988,5,"VLPl&p1_posterior","LHPV7","unknown"
670297553,367,761,761,3375,"Traced","Roughly traced",FALSE,766912633,"PVL04h_pct_R","PVL04h_pct","PVL04^PLPF11",TRUE,"TON","PVL04h_pct","PVL04h_pct",4.89979123173278,5,"VLPl&p1_posterior","LHPV7","unknown"
766126400,379,777,777,3445,"Traced","Roughly traced",FALSE,812270188,"PVL04h_pct_R","PVL04h_pct","PVL04^PLPF11",TRUE,"TON","PVL04h_pct","PVL04h_pct",5.19544984488108,5,"VLPl&p1_posterior","LHPV7","unknown"
705787638,375,928,928,3566,"Traced","Roughly traced",FALSE,781927969,"PVL04h_pct_R","PVL04h_pct","PVL04^PLPF11",TRUE,"TON","PVL04h_pct","PVL04h_pct",5.2183316168898,5,"VLPl&p1_posterior","LHPV7","unknown"
1036504644,307,459,459,2435,"Traced","Roughly traced",FALSE,961035642,"PVL04i_pct_R","PVL04i_pct","PVL04^PLPF11",TRUE,"TON","PVL04i_pct","PVL04i_pct",4.41152263374486,4,"VLPl&p1_posterior","LHPV7","unknown"
735091236,314,502,502,2423,"Traced","Roughly traced",FALSE,1021703998,"PVL04i_pct_R","PVL04i_pct","PVL04^PLPF11",TRUE,"TON","PVL04i_pct","PVL04i_pct",4.5607476635514,4,"VLPl&p1_posterior","LHPV7","unknown"
924737391,202,1221,1221,1429,"Traced","Roughly traced",FALSE,600161942,"PVL04m_a_pct_R","PVL04m_a_pct","PVL04^PLPF11",TRUE,"TON","PVL04m_a_pct","PVL04m_a_pct",4.66527632950991,5,"VLPl&p1_posterior","LHPV7","unknown"
672697926,219,486,486,1730,"Traced","Roughly traced",FALSE,577968251,"PVL04m_a_pct_R","PVL04m_a_pct","PVL04^PLPF11",TRUE,"TON","PVL04m_a_pct","PVL04m_a_pct",5.17486910994764,5,"VLPl&p1_posterior","LHPV7","unknown"
671660941,237,881,881,1857,"Traced","Roughly traced",FALSE,631179199,"PVL04m_a_pct_R","PVL04m_a_pct","PVL04^PLPF11",TRUE,"TON","PVL04m_a_pct","PVL04m_a_pct",5.11929460580913,5,"VLPl&p1_posterior","LHPV7","unknown"
734754585,181,1193,1193,1204,"Traced","Roughly traced",FALSE,570222967,"PVL04m_a_pct_R","PVL04m_a_pct","PVL04^PLPF11",TRUE,"TON","PVL04m_a_pct","PVL04m_a_pct",5.08229166666667,5,"VLPl&p1_posterior","LHPV7","unknown"
5813015068,268,1264,1264,2776,"Traced","Roughly traced",FALSE,793116284,"PVL04ol_pct_R","PVL04ol_pct","PVL04^PLPF11",TRUE,"TON","PVL04ol_pct","PVL04ol_pct",5.49425287356322,5,"VLPl&p1_posterior","LHPV7","unknown"
667857582,1061,2250,2250,9567,"Traced","Roughly traced",FALSE,2214541861,"PVL04on_pct_R","PVL04on_pct","PVL04^PLPF11",TRUE,"LHON","PVL04on_pct","PVL04on_pct",4.7004132231405,5,"VLPl&p1_posterior","LHPV7","unknown"
1473379689,156,484,484,1242,"Traced","Roughly traced",FALSE,369771391,"PVL05i_pct_R","PVL05i_pct","PVL05^PLPF2",TRUE,"TON","PVL05i_pct","PVL05i_pct",6.34020618556701,6,"unknown","unknown","unknown"
1504419182,183,543,543,1479,"Traced","Roughly traced",FALSE,385449169,"PVL05i_pct_R","PVL05i_pct","PVL05^PLPF2",TRUE,"TON","PVL05i_pct","PVL05i_pct",6.45322245322245,6,"unknown","unknown","unknown"
1445760214,260,737,737,2154,"Traced","Roughly traced",FALSE,816312003,"PVL05ls_pct_R","PVL05ls_pct","PVL05^PLPF2",TRUE,"TON","PVL05ls_pct","PVL05ls_pct",6.03219106957425,6,"unknown","unknown","unknown"
1715895680,264,696,696,2388,"Traced","Roughly traced",FALSE,838368865,"PVL05ob_pct_R","PVL05ob_pct","PVL05^PLPF2",TRUE,"TON","PVL05ob_pct","PVL05ob_pct",6.48916408668731,6,"unknown","unknown","unknown"
1412014916,152,438,438,1173,"Traced","Roughly traced",FALSE,407840395,"PVL05oi_pct_R","PVL05oi_pct","PVL05^PLPF2",TRUE,"TON","PVL05oi_pct","PVL05oi_pct",5.81581685744017,6,"unknown","unknown","unknown"
1386758950,268,990,990,2410,"Traced","Roughly traced",FALSE,861541820,"PVL05os_pct_R","PVL05os_pct","PVL05^PLPF2",TRUE,"TON","PVL05os_pct","PVL05os_pct",6.12177502579979,6,"unknown","unknown","unknown"
5813000099,192,432,432,1472,"Traced","Traced",FALSE,501283836,"PVL05y_pct_R","PVL05y_pct","PVL05^PLPF2",TRUE,"WEDPN","PVL05y_pct","PVL05y_pct",6.10195674562307,6,"unknown","unknown","unknown"
1875836576,222,617,617,1805,"Traced","Roughly traced",FALSE,667498744,"PVL05y_pct_R","PVL05y_pct","PVL05^PLPF2",TRUE,"WEDPN","PVL05y_pct","PVL05y_pct",5.495841995842,6,"unknown","unknown","unknown"
764334721,378,705,705,2683,"Traced","Roughly traced",FALSE,716468195,"PVL06oq_pct_R","PVL06oq_pct","PVL06^PLPF3",TRUE,"TON","PVL06oq_pct","PVL06oq_pct",5.74947807933194,6,"DL1_ventral","LHPV2","unknown"
889859354,331,827,827,2373,"Traced","Roughly traced",FALSE,663233907,"PVL06oq_pct_R","PVL06oq_pct","PVL06^PLPF3",TRUE,"TON","PVL06oq_pct","PVL06oq_pct",5.40520833333333,6,"DL1_ventral","LHPV2","unknown"
702985703,203,498,498,1346,"Traced","Roughly traced",FALSE,462102373,"PVL06p_b_pct_R","PVL06p_b_pct","PVL06^PLPF3",TRUE,"LHON","PVL06p_b_pct","PVL06p_b_pct",5.40970072239422,5,"DL1_ventral","LHPV2","unknown"
607787538,170,423,423,1034,"Traced","Roughly traced",FALSE,507257406,"PVL06p_b_pct_R","PVL06p_b_pct","PVL06^PLPF3",TRUE,"LHON","PVL06p_b_pct","PVL06p_b_pct",4.85523613963039,5,"DL1_ventral","LHPV2","unknown"
607799924,167,409,409,1042,"Traced","Roughly traced",FALSE,457363822,"PVL06p_b_pct_R","PVL06p_b_pct","PVL06^PLPF3",TRUE,"LHON","PVL06p_b_pct","PVL06p_b_pct",5.10408163265306,5,"DL1_ventral","LHPV2","unknown"
881005404,109,118,118,998,"Traced","Roughly traced",FALSE,341743281,"PVL07b_pct_R","PVL07b_pct","PVL07^PLPF10",TRUE,"WEDPN","PVL07b_pct","PVL07b_pct",4.61617195496418,5,"unknown","unknown","unknown"
643061275,106,360,360,1036,"Traced","Roughly traced",FALSE,327744427,"PVL08i_pct_R","PVL08i_pct","PVL08^PLPF13",TRUE,"TON","PVL08i_pct","PVL08i_pct",5.67592592592593,6,"unknown","unknown","unknown"
737831894,85,321,321,911,"Traced","Roughly traced",FALSE,282206278,"PVL08i_pct_R","PVL08i_pct","PVL08^PLPF13",TRUE,"TON","PVL08i_pct","PVL08i_pct",5.31822863027806,6,"unknown","unknown","unknown"
575534632,82,296,296,871,"Traced","Roughly traced",FALSE,267319518,"PVL08i_pct_R","PVL08i_pct","PVL08^PLPF13",TRUE,"TON","PVL08i_pct","PVL08i_pct",5.97750511247444,6,"unknown","unknown","unknown"
981583545,268,386,386,2337,"Traced","Roughly traced",FALSE,580855505,"PVL09z_pct_R","PVL09z_pct","PVL09^PLPF7",TRUE,"LHON","PVL09z_pct","PVL09z_pct",5.65172054223149,5,"unknown","unknown","unknown"
1161688286,229,453,453,2242,"Traced","Roughly traced",FALSE,436519129,"PVL09z_pct_R","PVL09z_pct","PVL09^PLPF7",TRUE,"VISPN","PVL09z_pct","PVL09z_pct",5.3071354705274,5,"unknown","unknown","unknown"
479935033,1219,3503,3503,11574,"Traced","Roughly traced",FALSE,2801189861,"PVL10a_pct_R","PVL10a_pct","PVL10^PLBDL2",TRUE,"LHON","PVL10a_pct","PVL10a_pct",4.41350210970464,4,"VPNp1_posterior","LHPV3","acetylcholine"
912732057,197,518,518,1279,"Traced","Roughly traced",FALSE,376533719,"PVL10k_pct_R","PVL10k_pct","PVL10^PLBDL2",TRUE,"LHON","PVL10k_pct","PVL10k_pct",3.3238578680203,3,"VPNp1_posterior","LHPV3","acetylcholine"
1068912795,163,327,327,882,"Traced","Roughly traced",FALSE,351052346,"PVL10k_pct_R","PVL10k_pct","PVL10^PLBDL2",TRUE,"LHON","PVL10k_pct","PVL10k_pct",3.85185185185185,3,"VPNp1_posterior","LHPV3","acetylcholine"
1068543885,192,430,430,1221,"Traced","Roughly traced",FALSE,342751396,"PVL10k_pct_R","PVL10k_pct","PVL10^PLBDL2",TRUE,"LHON","PVL10k_pct","PVL10k_pct",3.1567239635996,3,"VPNp1_posterior","LHPV3","acetylcholine"
913681721,209,1302,1302,1637,"Traced","Roughly traced",FALSE,457013077,"PVL10or_pct_R","PVL10or_pct","PVL10^PLBDL2",TRUE,"LHON","PVL10or_pct","PVL10or_pct",4.1482254697286,4,"VPNp1_posterior","LHPV3","acetylcholine"
1036503560,229,1253,1253,1559,"Traced","Roughly traced",FALSE,501916199,"PVL10or_pct_R","PVL10or_pct","PVL10^PLBDL2",TRUE,"LHON","PVL10or_pct","PVL10or_pct",3.78778467908903,4,"VPNp1_posterior","LHPV3","acetylcholine"
974788614,237,1270,1270,1590,"Traced","Roughly traced",FALSE,533919892,"PVL10or_pct_R","PVL10or_pct","PVL10^PLBDL2",TRUE,"LHON","PVL10or_pct","PVL10or_pct",3.85890834191555,4,"VPNp1_posterior","LHPV3","acetylcholine"
914364284,85,330,330,412,"Traced","Roughly traced",FALSE,408546195,"PVL10os_pct_R","PVL10os_pct","PVL10^PLBDL2",TRUE,"LHON","PVL10os_pct","PVL10os_pct",3.77628865979381,4,"VPNp1_posterior","LHPV3","acetylcholine"
945057870,78,372,372,331,"Traced","Roughly traced",FALSE,446782634,"PVL10os_pct_R","PVL10os_pct","PVL10^PLBDL2",TRUE,"LHON","PVL10os_pct","PVL10os_pct",3.81275720164609,4,"VPNp1_posterior","LHPV3","acetylcholine"
947172504,196,425,425,1088,"Traced","Roughly traced",FALSE,531784745,"PVL10q_pct_R","PVL10q_pct","PVL10^PLBDL2",TRUE,"LHON","PVL10q_pct","PVL10q_pct",3.86673448626653,4,"VPNp1_posterior","LHPV3","acetylcholine"
1006160722,180,326,326,927,"Traced","Roughly traced",FALSE,418559573,"PVL10q_pct_R","PVL10q_pct","PVL10^PLBDL2",TRUE,"LHON","PVL10q_pct","PVL10q_pct",3.91786447638604,4,"VPNp1_posterior","LHPV3","acetylcholine"
1037535479,160,329,329,887,"Traced","Roughly traced",FALSE,331085240,"PVL10q_pct_R","PVL10q_pct","PVL10^PLBDL2",TRUE,"LHON","PVL10q_pct","PVL10q_pct",4.03285420944558,4,"VPNp1_posterior","LHPV3","acetylcholine"
793677224,62,421,421,333,"Traced","Roughly traced",FALSE,416594506,"PVL10s_pct_R","PVL10s_pct","PVL10^PLBDL2",TRUE,"LHON","PVL10s_pct","PVL10s_pct",3.75051759834369,4,"VPNp1_posterior","LHPV3","acetylcholine"
792313813,69,375,375,392,"Traced","Roughly traced",FALSE,369548949,"PVL10s_pct_R","PVL10s_pct","PVL10^PLBDL2",FALSE,"LHON","PVL10s_pct","PVL10s_pct",3.85625646328852,4,"VPNp1_posterior","LHPV3","acetylcholine"
5813056930,32,209,209,185,"Traced","Roughly traced",FALSE,272751980,"PVL10s_pct_R","PVL10s_pct","PVL10^PLBDL2",TRUE,"LHON","PVL10s_pct","PVL10s_pct",3.86302780638517,4,"VPNp1_posterior","LHPV3","acetylcholine"
1382710039,615,964,964,4854,"Traced","Roughly traced",FALSE,1609848062,"PVL11of_pct_R","PVL11of_pct","PVL11^PLPF5",TRUE,"WEDPN","PVL11of_pct","PVL11of_pct",4.46121593291405,4,"primary","LHPV8","unknown"
728205616,314,455,455,2572,"Traced","Roughly traced",FALSE,710829388,"PVL11oz_pct_R","PVL11oz_pct","PVL11^PLPF5",TRUE,"LHON","PVL11oz_pct","PVL11oz_pct",3.77324973876698,4,"primary","LHPV8","unknown"
480258208,681,1505,1505,5738,"Traced","Roughly traced",FALSE,1981610250,"PVL11u_pct_R","PVL11u_pct","PVL11^PLPF5",TRUE,"LHON","PVL11u_pct","PVL11u_pct",3.85403726708075,4,"primary","LHPV8","unknown"
694818168,305,550,550,2935,"Traced","Traced",FALSE,527290405,"PVL11y_pct_R","PVL11y_pct","PVL11^PLPF5",TRUE,"LHON","PVL11y_pct","PVL11y_pct",3.92592592592593,4,"primary","LHPV8","unknown"
694126781,286,604,604,2327,"Traced","Roughly traced",FALSE,674264738,"PVL11z_pct_R","PVL11z_pct","PVL11^PLPF5",TRUE,"LHON","PVL11z_pct","PVL11z_pct",3.85169927909372,4,"primary","LHPV8","unknown"
5813037804,1116,4208,4208,8471,"Traced","Roughly traced",FALSE,2166828580,"PVL15u_pct_R","PVL15u_pct","PVL15^LEF",TRUE,"LHON","PVL15u_pct","PVL15u_pct",5.61666666666667,6,"unknown","unknown","unknown"
1378251040,2294,2817,2817,8835,"Traced","Roughly traced",FALSE,3536604416,"PVL17a_pct_R","PVL17a_pct","PVL17^PVF2",TRUE,"TON","PVL17a_pct","PVL17a_pct",6.21797520661157,6,"unknown","LHPV1","unknown"
328533761,4736,8282,8282,17050,"Traced","Roughly traced",FALSE,4388874188,"PVL17i_pct_R","PVL17i_pct","PVL17^PVF2",TRUE,"LHON","PVL17i_pct","PVL17i_pct",4.81230448383733,5,"unknown","LHPV1","unknown"
5813071348,2943,3459,3459,11382,"Traced","Traced",FALSE,2531643806,"PVL17j_pct_R","PVL17j_pct","PVL17^PVF2",TRUE,"LHON","PVL17j_pct","PVL17j_pct",4.22325102880658,4,"unknown","LHPV1","unknown"
294436967,2319,3860,3860,10324,"Traced","Traced",FALSE,2059463378,"PVL17k_pct_R","PVL17k_pct","PVL17^PVF2",TRUE,"LHON","PVL17k_pct","PVL17k_pct",4.42650103519669,4,"unknown","LHPV1","unknown"
542315097,161,413,413,1261,"Traced","Roughly traced",FALSE,705388004,"PVL17m_pct_R","PVL17m_pct","PVL17^PVF2",TRUE,"LHON","PVL17m_pct","PVL17m_pct",3.7712215320911,4,"unknown","LHPV1","unknown"
5812981753,115,324,324,951,"Traced","Roughly traced",FALSE,612284055,"PVL17m_pct_R","PVL17m_pct","PVL17^PVF2",TRUE,"LHON","PVL17m_pct","PVL17m_pct",3.67731958762887,4,"unknown","LHPV1","unknown"
542039038,899,1905,1905,3326,"Traced","Roughly traced",FALSE,1081935320,"PVL17n_pct_R","PVL17n_pct","PVL17^PVF2",TRUE,"TON","PVL17n_pct","PVL17n_pct",5.38565488565489,5,"unknown","LHPV1","unknown"
759464163,777,1018,1018,2702,"Traced","Roughly traced",FALSE,640131103,"PVL17n_pct_L","PVL17n_pct",NA,FALSE,"TON","PVL17n_pct","PVL17n_pct",5.51917098445596,5,"unknown","unknown","unknown"
5813049105,793,1489,1489,7697,"Traced","Roughly traced",FALSE,1560555652,"PVL17p_pct_R","PVL17p_pct","PVL17^PVF2",TRUE,"LHON","PVL17p_pct","PVL17p_pct",3.82053941908714,4,"unknown","LHPV1","unknown"
1193029926,283,576,576,2623,"Traced","Roughly traced",FALSE,682127254,"PVL20c_pct_R","PVL20c_pct","PVL20^PLPF9",TRUE,"VISPN","PVL20c_pct","PVL20c_pct",5.07128099173554,5,"unknown","unknown","unknown"
974455962,127,429,429,785,"Traced","Roughly traced",FALSE,614419232,"PVM01n_pct_R","PVM01n_pct","PVM01^pCF1",TRUE,"TON","PVM01n_pct","PVM01n_pct",4.42028985507246,4,"unknown","unknown","unknown"
5812987602,307,1113,1113,1486,"Traced","Roughly traced",FALSE,655759599,"PVM01oq_pct_R","PVM01oq_pct","PVM01^pCF1",TRUE,"TON","PVM01oq_pct","PVM01oq_pct",6.51342975206612,6,"unknown","unknown","unknown"
1876565477,304,977,977,1506,"Traced","Roughly traced",FALSE,752883086,"PVM01oq_pct_R","PVM01oq_pct","PVM01^pCF1",TRUE,"TON","PVM01oq_pct","PVM01oq_pct",5.93485005170631,6,"unknown","unknown","unknown"
1501111926,295,1128,1128,1553,"Traced","Roughly traced",FALSE,792220500,"PVM01oq_pct_R","PVM01oq_pct","PVM01^pCF1",TRUE,"TON","PVM01oq_pct","PVM01oq_pct",5.7471383975026,6,"unknown","unknown","unknown"
1405615693,214,960,960,1153,"Traced","Roughly traced",FALSE,755552923,"PVM01ox_pct_R","PVM01ox_pct","PVM01^pCF1",TRUE,"WEDPN","PVM01ox_pct","PVM01ox_pct",5.06160164271047,5,"unknown","unknown","unknown"
5813021882,856,1334,1334,6952,"Traced","Roughly traced",FALSE,1633130744,"PVM04b_pct_R","PVM04b_pct","PVM04^PSF1",TRUE,"LHON","PVM04b_pct","PVM04b_pct",5.91097308488613,6,"DM6","LHPV13","unknown"
5813021874,863,1189,1189,7057,"Traced","Roughly traced",FALSE,1675662743,"PVM04b_pct_R","PVM04b_pct","PVM04^PSF1",TRUE,"LHON","PVM04b_pct","PVM04b_pct",5.94409937888199,6,"DM6","LHPV13","unknown"
1964904882,122,349,349,926,"Traced","Roughly traced",FALSE,307207156,"PVM04n_pct_R","PVM04n_pct","PVM04^PSF1",TRUE,"WEDPN","PVM04n_pct","PVM04n_pct",4.78520041109969,5,"DM6","LHPV13","unknown"
1781358592,24,245,245,168,"Traced","Roughly traced",FALSE,281605878,"PVM04n_pct_R","PVM04n_pct","PVM04^PSF1",TRUE,"WEDPN","PVM04n_pct","PVM04n_pct",4.83453237410072,5,"DM6","LHPV13","unknown"
1965245693,81,205,205,626,"Traced","Roughly traced",FALSE,241843416,"PVM04n_pct_R","PVM04n_pct","PVM04^PSF1",TRUE,"WEDPN","PVM04n_pct","PVM04n_pct",5.27794871794872,5,"DM6","LHPV13","unknown"
5812997806,19,221,221,138,"Traced","Roughly traced",FALSE,242174218,"PVM04n_pct_R","PVM04n_pct","PVM04^PSF1",TRUE,"WEDPN","PVM04n_pct","PVM04n_pct",4.91769547325103,5,"DM6","LHPV13","unknown"
5812998584,99,243,243,694,"Traced","Roughly traced",FALSE,271027779,"PVM04n_pct_R","PVM04n_pct","PVM04^PSF1",TRUE,"WEDPN","PVM04n_pct","PVM04n_pct",4.70696721311475,5,"DM6","LHPV13","unknown"
1806664951,25,155,155,186,"Traced","Roughly traced",FALSE,241006718,"PVM04n_pct_R","PVM04n_pct","PVM04^PSF1",TRUE,"WEDPN","PVM04n_pct","PVM04n_pct",5.19814241486068,5,"DM6","LHPV13","unknown"
1933528669,98,334,334,684,"Traced","Roughly traced",FALSE,283343906,"PVM04n_pct_R","PVM04n_pct","PVM04^PSF1",TRUE,"WEDPN","PVM04n_pct","PVM04n_pct",4.70225872689938,5,"DM6","LHPV13","unknown"
1933528749,87,348,348,609,"Traced","Roughly traced",FALSE,268003373,"PVM04n_pct_R","PVM04n_pct","PVM04^PSF1",TRUE,"WEDPN","PVM04n_pct","PVM04n_pct",4.67604166666667,5,"DM6","LHPV13","unknown"
1806664943,45,157,157,328,"Traced","Roughly traced",FALSE,150182344,"PVM04n_pct_R","PVM04n_pct","PVM04^PSF1",FALSE,"WEDPN","PVM04n_pct","PVM04n_pct",5.15145228215768,5,"DM6","LHPV13","unknown"
5813033600,28,183,183,203,"Traced","Roughly traced",FALSE,255619690,"PVM04n_pct_R","PVM04n_pct","PVM04^PSF1",TRUE,"WEDPN","PVM04n_pct","PVM04n_pct",5.02083333333333,5,"DM6","LHPV13","unknown"
1807342446,167,649,649,1144,"Traced","Roughly traced",FALSE,565601282,"PVM04ob_pct_R","PVM04ob_pct","PVM04^PSF1",TRUE,"DN","PVM04ob_pct","PVM04ob_pct",6.04,6,"DM6","LHPV13","unknown"
1996280432,149,745,745,935,"Traced","Roughly traced",FALSE,592428014,"PVM04ob_pct_R","PVM04ob_pct","PVM04^PSF1",TRUE,"WEDPN","PVM04ob_pct","PVM04ob_pct",5.65685279187817,6,"DM6","LHPV13","unknown"
1806664990,114,513,513,652,"Traced","Roughly traced",FALSE,349471577,"PVM04ob_pct_R","PVM04ob_pct","PVM04^PSF1",TRUE,"WEDPN","PVM04ob_pct","PVM04ob_pct",5.77868852459016,6,"DM6","LHPV13","unknown"
1965245797,137,799,799,812,"Traced","Roughly traced",FALSE,682723716,"PVM04ob_pct_R","PVM04ob_pct","PVM04^PSF1",TRUE,"WEDPN","PVM04ob_pct","PVM04ob_pct",5.96288866599799,6,"DM6","LHPV13","unknown"
1807001609,8,305,305,35,"Traced","Roughly traced",FALSE,301675791,"PVM04oj_pct_R","PVM04oj_pct","PVM04^PSF1",TRUE,"WEDPN","PVM04oj_pct","PVM04oj_pct",3.75760649087221,4,"DM6","LHPV13","unknown"
1806664939,7,275,275,50,"Traced","Roughly traced",FALSE,224097120,"PVM04u_pct_R","PVM04u_pct","PVM04^PSF1",FALSE,"WEDPN","PVM04u_pct","PVM04u_pct",4.93422404933196,6,"DM6","LHPV13","unknown"
1964913610,18,358,358,91,"Traced","Roughly traced",FALSE,318563391,"PVM04u_pct_R","PVM04u_pct","PVM04^PSF1",TRUE,"WEDPN","PVM04u_pct","PVM04u_pct",6.21599169262721,6,"DM6","LHPV13","unknown"
1807005800,74,370,370,548,"Traced","Roughly traced",FALSE,353416933,"PVM04u_pct_R","PVM04u_pct","PVM04^PSF1",TRUE,"DN","PVM04u_pct","PVM04u_pct",7.3419689119171,6,"DM6","LHPV13","unknown"
2034477252,80,209,209,527,"Traced","Roughly traced",FALSE,371530909,"PVM05t_pct(pIP13a)_R","PVM05t_pct","PVM05^pCF6",TRUE,"DN","PVM05t_pct","PVM05t_pct",5.78963414634146,6,"unknown","unknown","unknown"
1343882325,104,212,212,618,"Traced","Roughly traced",FALSE,437237591,"PVM05t_pct(pIP13a)_R","PVM05t_pct","PVM05^pCF6",TRUE,"WEDPN","PVM05t_pct","PVM05t_pct",6.06687242798354,6,"unknown","unknown","unknown"
1501452885,57,252,252,345,"Traced","Roughly traced",FALSE,321968389,"PVM05t_pct(pIP13a)_R","PVM05t_pct","PVM05^pCF6",TRUE,"DN","PVM05t_pct","PVM05t_pct",5.14989733059548,6,"unknown","unknown","unknown"
542751938,182,635,635,979,"Traced","Roughly traced",FALSE,1674610618,"PVM09g_pct_R","PVM09g_pct","PVM09^MEF1",TRUE,"LHON","PVM09g_pct","PVM09g_pct",3.33639143730887,3,"DM6","LHPV9","unknown"
1914460817,550,1321,1321,3450,"Traced","Roughly traced",FALSE,1097540094,"PVM09s_pct_R","PVM09s_pct","PVM09^MEF1",TRUE,"TON","PVM09s_pct","PVM09s_pct",5.03526970954357,5,"DM6","LHPV9","unknown"
480590566,2977,9775,9775,26340,"Traced","Roughly traced",FALSE,3779310174,"PVM10m_pct_R","PVM10m_pct",NA,FALSE,"LHON","PVM10m_pct","PVM10m_pct",3.35330578512397,3,"unknown","unknown","unknown"
574688051,1614,1605,1605,16934,"Traced","Roughly traced",FALSE,2139061886,"PVM10m_pct_L","PVM10m_pct","PVM10^IBXT",FALSE,"LHON","PVM10m_pct","PVM10m_pct",3.31742738589212,3,"DM4","LHPV12","unknown"
1040030798,749,812,812,6476,"Traced","Roughly traced",FALSE,1406075614,"PVM14c_pct(pIP12)_R","PVM14c_pct","PVM14^pCF4",TRUE,"TON","PVM14c_pct","PVM14c_pct",5.48201438848921,5,"primary","LHPV11","unknown"
1106469255,707,748,748,6142,"Traced","Roughly traced",FALSE,1309574893,"PVM14c_pct(pIP12)_R","PVM14c_pct","PVM14^pCF4",TRUE,"TON","PVM14c_pct","PVM14c_pct",5.26666666666667,5,"primary","LHPV11","unknown"
483337285,544,1324,1324,4628,"Traced","Roughly traced",FALSE,954978803,"PVM14d_pct_R","PVM14d_pct","PVM14^pCF4",TRUE,"LHON","PVM14d_pct","PVM14d_pct",4.88762886597938,5,"primary","LHPV11","unknown"
543718301,543,1239,1239,4472,"Traced","Roughly traced",FALSE,1030641523,"PVM14d_pct_R","PVM14d_pct","PVM14^pCF4",TRUE,"LHON","PVM14d_pct","PVM14d_pct",4.40690376569038,5,"primary","LHPV11","unknown"
1099255933,78,501,501,914,"Traced","Roughly traced",FALSE,267044059,"AVL04a_b_pct_R","Pl-C","AVL04^lVLPT1",TRUE,"LHON","Pl-C","Pl-C",6.23277661795407,6,"SLPa&l1_lateral","LHAV2","unknown"
