BodyID,Name,CBF,M-type,C-type
666162219,SLP315a,SCB,SCB063,SCB063_pct
5813010135,SLP315a,SCB,SCB063,SCB063_pct
360259229,SLP316a,SCB,SCB045,SCB045_pct
387943673,SLP317a,SCB,SCB080,SCB080_pct
480315387,SLP317a,SCB,SCB080,SCB080_pct
326119769,SLP318a,SCB,SCB015,SCB015_pct
792692885,SLP318a,SCB,SCB015,SCB015_pct
513029260,SLP319a,SCB,SCB086,SCB086_pct
733649312,SLP320a,SCB,SCB078,SCB078_pct
5813041172,SLP320a,SCB,SCB078,SCB078_pct
5813078062,SLP321a,SCB,SCB033,SCB033_pct
484368420,SLP322a,SCB,SCB052,SCB052_pct
546438473,SLP323a,SCB,SCB075,SCB075_pct
1011611587,SLP324a,,ADL02a,ADL02a_pct
518369709,SMP001a,ADM07,ADM07a,ADM07w_pct
612746670,SMP002a,ADM07,ADM07p,ADM07oc_pct
5813040190,SMP002a,ADM07,ADM07p,ADM07oc_pct
608283432,SMP002b,ADM07,ADM07p,ADM07od_pct
641126853,SMP002b,ADM07,ADM07p,ADM07od_pct
203836007,SMP003a,ADM09,ADM09c,ADM09d_pct
266276935,SMP003a,ADM09,ADM09c,ADM09d_pct
296617104,SMP003a,ADM09,ADM09c,ADM09d_pct
327635327,SMP003a,ADM09,ADM09c,ADM09d_pct
5813019496,SMP003a,ADM09,ADM09c,ADM09d_pct
451118413,SMP003b,ADM09,ADM09c,ADM09e_pct
576613618,SMP003b,ADM09,ADM09c,ADM09e_pct
638342057,SMP003b,ADM09,ADM09c,ADM09e_pct
762819263,SMP003b,ADM09,ADM09c,ADM09e_pct
793171281,SMP003b,ADM09,ADM09c,ADM09e_pct
5813021088,SMP003b,ADM09,ADM09c,ADM09e_pct
5813089157,SMP004a,ADM12,ADM12c,ADM12d_pct
705554385,SMP005a,PDM22,PDM22l,PDM22k_pct
703106626,SMP006a,SCB,SCB087,SCB087_pct
823913632,SMP006a,SCB,SCB087,SCB087_pct
550638250,SMP007a,ADL02,ADL02q,ADL02c_pct
516780722,SMP008a,ADL02,ADL02r,ADL02d_pct
547158593,SMP008a,ADL02,ADL02r,ADL02d_pct
5813056887,SMP009a,ADL02,ADL02p,ADL02q_pct
582700300,SMP010a,ADL03,ADL03t,ADL03v_pct
612367371,SMP010a,ADL03,ADL03t,ADL03v_pct
582696254,SMP011a,ADL03,ADL03s,ADL03u_pct
614081109,SMP011a,ADL03,ADL03s,ADL03u_pct
546196205,SMP012a,ADL06,ADL06c,ADL06a_a_pct
610299911,SMP012a,ADL06,ADL06c,ADL06a_a_pct
610981584,SMP012a,ADL06,ADL06c,ADL06a_a_pct
737486877,SMP012a,ADL06,ADL06c,ADL06a_a_pct
1015479949,SMP012a,ADL06,ADL06c,ADL06a_a_pct
730687491,SMP012b,ADL06,ADL06c,ADL06a_b_pct
760703506,SMP012b,ADL06,ADL06c,ADL06a_b_pct
794462286,SMP012b,ADL06,ADL06c,ADL06a_b_pct
5812980915,SMP012b,ADL06,ADL06c,ADL06a_b_pct
423096449,SMP012c,ADL06,ADL06c,ADL06g_pct
483797945,SMP012c,ADL06,ADL06c,ADL06g_pct
576898212,SMP012c,ADL06,ADL06c,ADL06g_pct
642509080,SMP012c,ADL06,ADL06c,ADL06g_pct
576566287,SMP012d,ADL06,ADL06c,ADL06h_pct
639655157,SMP012d,ADL06,ADL06c,ADL06h_pct
673413730,SMP012d,ADL06,ADL06c,ADL06h_pct
704785058,SMP012d,ADL06,ADL06c,ADL06h_pct
675127915,SMP012e,ADL06,ADL06c,ADL06lh_pct
675809900,SMP012e,ADL06,ADL06c,ADL06lh_pct
761040902,SMP012f,ADL06,ADL06c,ADL06oh_pct
1325138116,SMP012f,ADL06,ADL06c,ADL06oh_pct
579946370,SMP012g,ADL06,ADL06c,ADL06q_pct
5813041169,SMP012g,ADL06,ADL06c,ADL06q_pct
484126552,SMP013a,ADL07,ADL07a,ADL07a_pct
510987433,SMP013a,ADL07,ADL07a,ADL07a_pct
326817334,SMP013b,ADL07,ADL07a,ADL07la_pct
486880919,SMP013b,ADL07,ADL07a,ADL07la_pct
5813011298,SMP013c,ADL07,ADL07a,ADL07lb_pct
612034653,SMP014a,ADL08,ADL08f,ADL08d_pct
644433538,SMP014b,ADL08,ADL08f,ADL08j_pct
643060819,SMP015a,ADL08,ADL08b,ADL08b_pct
675447609,SMP015a,ADL08,ADL08b,ADL08b_pct
706473389,SMP015a,ADL08,ADL08b,ADL08b_pct
703101952,SMP015b,ADL08,ADL08b,ADL08ob_pct
703438567,SMP015b,ADL08,ADL08b,ADL08ob_pct
669666822,SMP016a,ADL08,ADL08d,ADL08a_pct
702069970,SMP016a,ADL08,ADL08d,ADL08a_pct
704111734,SMP016a,ADL08,ADL08d,ADL08a_pct
734473582,SMP016a,ADL08,ADL08d,ADL08a_pct
674760695,SMP016b,ADL08,ADL08d,ADL08g_a_pct
699998408,SMP016b,ADL08,ADL08d,ADL08g_a_pct
761044410,SMP016b,ADL08,ADL08d,ADL08g_a_pct
5813053669,SMP016b,ADL08,ADL08d,ADL08g_a_pct
730005624,SMP016c,ADL08,ADL08d,ADL08g_b_pct
759681018,SMP016c,ADL08,ADL08d,ADL08g_b_pct
760021137,SMP016c,ADL08,ADL08d,ADL08g_b_pct
5813061934,SMP016c,ADL08,ADL08d,ADL08g_b_pct
642715875,SMP016d,ADL08,ADL08d,ADL08n_a_pct
673746538,SMP016d,ADL08,ADL08d,ADL08n_a_pct
705454177,SMP016d,ADL08,ADL08d,ADL08n_a_pct
608948356,SMP016e,ADL08,ADL08d,ADL08n_c_pct
642715563,SMP016e,ADL08,ADL08d,ADL08n_c_pct
669978138,SMP016e,ADL08,ADL08d,ADL08n_c_pct
5813096198,SMP016e,ADL08,ADL08d,ADL08n_c_pct
579963818,SMP016f,ADL08,ADL08d,ADL08n_d_pct
609975449,SMP016f,ADL08,ADL08d,ADL08n_d_pct
700356592,SMP016f,ADL08,ADL08d,ADL08n_d_pct
728995438,SMP016f,ADL08,ADL08d,ADL08n_d_pct
760358472,SMP016g,ADL08,ADL08d,ADL08p_pct
5813070569,SMP017a,ADL08,ADL08c,ADL08f_pct
578919867,SMP018a,ADL09,ADL09l,ADL09k_pct
579239039,SMP018a,ADL09,ADL09l,ADL09k_pct
515092013,SMP019a,ADL09,ADL09m,ADL09m_pct
516857964,SMP019a,ADL09,ADL09m,ADL09m_pct
640276971,SMP019a,ADL09,ADL09m,ADL09m_pct
390352384,SMP020a,ADL12,ADL12t,ADL12w_pct
541347811,SMP021a,ADL12,ADL12s,ADL12v_pct
604070433,SMP021a,ADL12,ADL12s,ADL12v_pct
361351171,SMP022a,ADL12,ADL12u,ADL12x_pct
298599271,SMP023a,ADL12,ADL12w,ADL12z_pct
5813068707,SMP023a,ADL12,ADL12w,ADL12z_pct
612712334,SMP024a,ADL15,ADL15b,ADL15b_pct
362299997,SMP025a,ADL15,ADL15a,ADL15a_pct
517838849,SMP026a,ADL15,ADL15c,ADL15c_pct
579230376,SMP026a,ADL15,ADL15c,ADL15c_pct
5813069630,SMP027a,ADL16,ADL16o,ADL16q_pct
297584869,SMP028a,ADL16,ADL16i,ADL16m_pct
297917158,SMP028a,ADL16,ADL16i,ADL16m_pct
327242169,SMP028a,ADL16,ADL16i,ADL16m_pct
327596481,SMP028a,ADL16,ADL16i,ADL16m_pct
453108601,SMP028a,ADL16,ADL16i,ADL16m_pct
266191395,SMP029a,ADL16,ADL16p,ADL16p_pct
5813039860,SMP029a,ADL16,ADL16p,ADL16p_pct
543821838,SMP030a,ADL17,ADL17a,ADL17v_pct
675166212,SMP030a,ADL17,ADL17a,ADL17v_pct
420723066,SMP031a,ADL19,ADL19f,ADL19d_pct
672407642,SMP032a,ADL19,ADL19h,ADL19b_pct
701733434,SMP032a,ADL19,ADL19h,ADL19b_pct
545444996,SMP033a,ADL19,ADL19c,ADL19f_pct
488231898,SMP034a,ADL19,ADL19d,ADL19g_pct
704552421,SMP034a,ADL19,ADL19d,ADL19g_pct
298258714,SMP035a,ADL25,ADL25a,ADL25d_pct
422622063,SMP035b,ADL25,ADL25a,ADL25oa_pct
5813014032,SMP036a,ADL25,ADL25e,ADL25h_pct
739256609,SMP036b,ADL25,ADL25e,ADL25i_pct
801257348,SMP036b,ADL25,ADL25e,ADL25i_pct
699358695,SMP036c,ADL25,ADL25e,ADL25j_pct
708208811,SMP036c,ADL25,ADL25e,ADL25j_pct
455500416,SMP037a,ADL27,ADL27b,ADL27b_pct
486544396,SMP037a,ADL27,ADL27b,ADL27b_pct
484355328,SMP038a,ADL27,ADL27h,ADL27g_pct
609893831,SMP038a,ADL27,ADL27h,ADL27g_pct
706831482,SMP039a,ADL27,ADL27e,ADL27e_pct
698979607,SMP040a,ADL29,ADL29b,ADL29b_pct
577244511,SMP041a,ADL29,ADL29d,ADL29e_pct
673068602,SMP042a,ADL29,ADL29c,ADL29c_pct
758674661,SMP043a,ADL29,ADL29a,ADL29a_pct
665479890,SMP043b,ADL29,ADL29a,ADL29f_pct
449218986,SMP043c,ADL29,ADL29a,ADL29h_pct
669977676,SMP043d,ADL29,ADL29a,ADL29i_pct
512441111,SMP044a,ADM01,ADM01d,ADM01h_pct
515251693,SMP044b,ADM01,ADM01d,ADM01olh_pct
516875221,SMP044b,ADM01,ADM01d,ADM01olh_pct
610415691,SMP044b,ADM01,ADM01d,ADM01olh_pct
576574889,SMP045a,ADM01,ADM01t,ADM01od_pct
635908014,SMP045a,ADM01,ADM01t,ADM01od_pct
546641039,SMP045b,ADM01,ADM01t,ADM01old_pct
583132200,SMP045b,ADM01,ADM01t,ADM01old_pct
674532291,SMP045b,ADM01,ADM01t,ADM01old_pct
5813132515,SMP045b,ADM01,ADM01t,ADM01old_pct
550750102,SMP046a,ADM01,ADM01u,ADM01ob_pct
5813032847,SMP046a,ADM01,ADM01u,ADM01ob_pct
613420343,SMP047a,ADM01,ADM01v,ADM01oc_pct
5813012637,SMP047a,ADM01,ADM01v,ADM01oc_pct
549701100,SMP048a,ADM01,ADM01r,ADM01la_pct
5813056054,SMP048a,ADM01,ADM01r,ADM01la_pct
582381054,SMP049a,ADM01,ADM01w,ADM01lg_pct
5813011868,SMP049b,ADM01,ADM01w,ADM01oi_pct
604856102,SMP049c,ADM01,ADM01w,ADM01u_pct
608301148,SMP049c,ADM01,ADM01w,ADM01u_pct
639050664,SMP049c,ADM01,ADM01w,ADM01u_pct
700779022,SMP049c,ADM01,ADM01w,ADM01u_pct
730454511,SMP049c,ADM01,ADM01w,ADM01u_pct
732159588,SMP049c,ADM01,ADM01w,ADM01u_pct
607925257,SMP050a,ADM01,ADM01z,ADM01os_pct
670810688,SMP050a,ADM01,ADM01z,ADM01os_pct
763116811,SMP050a,ADM01,ADM01z,ADM01os_pct
767615925,SMP050a,ADM01,ADM01z,ADM01os_pct
701055731,SMP051a,ADM01,ADM01s,ADM01lf_pct
5813075931,SMP051b,ADM01,ADM01s,ADM01lk_pct
487887067,SMP051c,ADM01,ADM01s,ADM01ll_pct
791406204,SMP051d,ADM01,ADM01s,ADM01ln_pct
643376222,SMP051e,ADM01,ADM01s,ADM01n_pct
611029037,SMP051f,ADM01,ADM01s,ADM01oh_pct
640691209,SMP051f,ADM01,ADM01s,ADM01oh_pct
544270890,SMP051g,ADM01,ADM01s,ADM01p_pct
613813102,SMP051g,ADM01,ADM01s,ADM01p_pct
641114676,SMP051g,ADM01,ADM01s,ADM01p_pct
853951730,SMP051g,ADM01,ADM01s,ADM01p_pct
884484964,SMP051g,ADM01,ADM01s,ADM01p_pct
916038365,SMP051g,ADM01,ADM01s,ADM01p_pct
5813134294,SMP051g,ADM01,ADM01s,ADM01p_pct
514837265,SMP052a,ADM01,ADM01x,ADM01og_pct
945894581,SMP052a,ADM01,ADM01x,ADM01og_pct
577002771,SMP052b,ADM01,ADM01x,ADM01t_pct
611771101,SMP052b,ADM01,ADM01x,ADM01t_pct
703179782,SMP052b,ADM01,ADM01x,ADM01t_pct
704880200,SMP052b,ADM01,ADM01x,ADM01t_pct
730717696,SMP052b,ADM01,ADM01x,ADM01t_pct
1008680614,SMP052b,ADM01,ADM01x,ADM01t_pct
360310976,SMP053a,ADM01,ADM01c,ADM01a_pct
5813009358,SMP053a,ADM01,ADM01c,ADM01a_pct
582381047,SMP054a,ADM01,ADM01f,ADM01le_pct
608754263,SMP054b,ADM01,ADM01f,ADM01v_pct
613179816,SMP054b,ADM01,ADM01f,ADM01v_pct
644450686,SMP054b,ADM01,ADM01f,ADM01v_pct
551410783,SMP055a,ADM01,ADM01q,ADM01k_pct
583127938,SMP055a,ADM01,ADM01q,ADM01k_pct
673772212,SMP055a,ADM01,ADM01q,ADM01k_pct
856886459,SMP055a,ADM01,ADM01q,ADM01k_pct
297251714,SMP056a,ADM01,ADM01e,ADM01om_pct
361108721,SMP056a,ADM01,ADM01e,ADM01om_pct
706520453,SMP057a,ADM01,ADM01h,ADM01r_pct
643401816,SMP057b,ADM01,ADM01h,ADM01s_pct
644425543,SMP057b,ADM01,ADM01h,ADM01s_pct
674186774,SMP057b,ADM01,ADM01h,ADM01s_pct
705558104,SMP057b,ADM01,ADM01h,ADM01s_pct
763885580,SMP057b,ADM01,ADM01h,ADM01s_pct
488922181,SMP058a,ADM01,ADM01y,ADM01ok_pct
581746661,SMP058a,ADM01,ADM01y,ADM01ok_pct
581336531,SMP059a,ADM02,ADM02f,ADM02b_pct
613044611,SMP059a,ADM02,ADM02f,ADM02b_pct
517280671,SMP060a,ADM04,ADM04k,ADM04ob_pct
549347735,SMP060a,ADM04,ADM04k,ADM04ob_pct
580662960,SMP060a,ADM04,ADM04k,ADM04ob_pct
609993550,SMP060a,ADM04,ADM04k,ADM04ob_pct
361722354,SMP061a,ADM04,ADM04g,ADM04oj_pct
5813057162,SMP061a,ADM04,ADM04g,ADM04oj_pct
298957166,SMP061b,ADM04,ADM04g,C-Sm
330678844,SMP061b,ADM04,ADM04g,C-Sm
361040812,SMP061b,ADM04,ADM04g,C-Sm
5813019681,SMP061b,ADM04,ADM04g,C-Sm
298599672,SMP062a,ADM04,ADM04v,ADM04e_pct
298962041,SMP062a,ADM04,ADM04v,ADM04e_pct
327588225,SMP062b,ADM04,ADM04v,ADM04oh_pct
328632707,SMP062b,ADM04,ADM04v,ADM04oh_pct
298616588,SMP062c,ADM04,ADM04v,ADM04oi_pct
5813019517,SMP062c,ADM04,ADM04v,ADM04oi_pct
297917363,SMP062d,ADM04,ADM04v,ADM04ol_pct
297925608,SMP062d,ADM04,ADM04v,ADM04ol_pct
298250090,SMP062e,ADM04,ADM04v,ADM04on_pct
298586553,SMP062e,ADM04,ADM04v,ADM04on_pct
328265389,SMP062f,ADM04,ADM04v,ADM04oo_pct
5813026589,SMP062f,ADM04,ADM04v,ADM04oo_pct
298254517,SMP062g,ADM04,ADM04v,ADM04op_pct
299621755,SMP062g,ADM04,ADM04v,ADM04op_pct
329310230,SMP062g,ADM04,ADM04v,ADM04op_pct
330079381,SMP062g,ADM04,ADM04v,ADM04op_pct
330661786,SMP062g,ADM04,ADM04v,ADM04op_pct
331774819,SMP062g,ADM04,ADM04v,ADM04op_pct
358290805,SMP062g,ADM04,ADM04v,ADM04op_pct
362814519,SMP062g,ADM04,ADM04v,ADM04op_pct
392130578,SMP062g,ADM04,ADM04v,ADM04op_pct
393776005,SMP062g,ADM04,ADM04v,ADM04op_pct
423852469,SMP062g,ADM04,ADM04v,ADM04op_pct
424193190,SMP062g,ADM04,ADM04v,ADM04op_pct
425148091,SMP062g,ADM04,ADM04v,ADM04op_pct
484829654,SMP062g,ADM04,ADM04v,ADM04op_pct
485171425,SMP062g,ADM04,ADM04v,ADM04op_pct
486932201,SMP062g,ADM04,ADM04v,ADM04op_pct
454896445,SMP063a,ADM04,ADM04e,ADM04h_pct
5813026661,SMP063a,ADM04,ADM04e,ADM04h_pct
520285559,SMP064a,ADM04,ADM04j,ADM04ln_pct
551000891,SMP064a,ADM04,ADM04j,ADM04ln_pct
550319585,SMP064b,ADM04,ADM04j,ADM04m_pct
550655959,SMP064b,ADM04,ADM04j,ADM04m_pct
551337690,SMP064b,ADM04,ADM04j,ADM04m_pct
5901200903,SMP064b,ADM04,ADM04j,ADM04m_pct
487217638,SMP064c,ADM04,ADM04j,ADM04om_pct
610368283,SMP064c,ADM04,ADM04j,ADM04om_pct
641066630,SMP064c,ADM04,ADM04j,ADM04om_pct
641403248,SMP064c,ADM04,ADM04j,ADM04om_pct
512782759,SMP065a,ADM04,ADM04l,ADM04s_pct
545903200,SMP065a,ADM04,ADM04l,ADM04s_pct
5813071078,SMP065a,ADM04,ADM04l,ADM04s_pct
5813077469,SMP065a,ADM04,ADM04l,ADM04s_pct
425143700,SMP066a,ADM04,ADM04p,ADM04n_c_pct
581690438,SMP066a,ADM04,ADM04p,ADM04n_c_pct
423792440,SMP066b,ADM04,ADM04p,ADM04n_d_pct
518930220,SMP066b,ADM04,ADM04p,ADM04n_d_pct
517578770,SMP066c,ADM04,ADM04p,ADM04x_a_pct
520272258,SMP066c,ADM04,ADM04p,ADM04x_a_pct
453794660,SMP066d,ADM04,ADM04p,ADM04x_b_pct
609677179,SMP066d,ADM04,ADM04p,ADM04x_b_pct
488231939,SMP067a,ADM04,ADM04o,ADM04q_pct
550326974,SMP067a,ADM04,ADM04o,ADM04q_pct
580732377,SMP067a,ADM04,ADM04o,ADM04q_pct
581409749,SMP067a,ADM04,ADM04o,ADM04q_pct
486194398,SMP068a,ADM04,ADM04f,ADM04g_pct
5813019833,SMP068a,ADM04,ADM04f,ADM04g_pct
638312678,SMP069a,ADM04,ADM04i,ADM04k_pct
5813041149,SMP069a,ADM04,ADM04i,ADM04k_pct
487610557,SMP070a,ADM04,ADM04n,ADM04d_pct
5813055773,SMP070a,ADM04,ADM04n,ADM04d_pct
297519815,SMP071a,ADM04,ADM04t,ADM04z_pct
298258134,SMP071a,ADM04,ADM04t,ADM04z_pct
454477603,SMP072a,ADM04,ADM04m,ADM04r_pct
484911954,SMP072a,ADM04,ADM04m,ADM04r_pct
610351307,SMP072a,ADM04,ADM04m,ADM04r_pct
298616761,SMP073a,ADM04,ADM04s,ADM04y_pct
5813009350,SMP073a,ADM04,ADM04s,ADM04y_pct
5813009424,SMP073a,ADM04,ADM04s,ADM04y_pct
5813111606,SMP073a,ADM04,ADM04s,ADM04y_pct
361312146,SMP074a,ADM04,ADM04r,ADM04oa_pct
392325925,SMP074a,ADM04,ADM04r,ADM04oa_pct
579014562,SMP074a,ADM04,ADM04r,ADM04oa_pct
613822435,SMP074a,ADM04,ADM04r,ADM04oa_pct
486444857,SMP074b,ADM04,ADM04r,ADM04oc_pct
516603060,SMP074b,ADM04,ADM04r,ADM04oc_pct
5813009554,SMP074b,ADM04,ADM04r,ADM04oc_pct
5813079452,SMP074b,ADM04,ADM04r,ADM04oc_pct
5813092990,SMP074b,ADM04,ADM04r,ADM04oc_pct
360759031,SMP074c,ADM04,ADM04r,ADM04od_pct
423096943,SMP074c,ADM04,ADM04r,ADM04od_pct
551302781,SMP074d,ADM04,ADM04r,ADM04oe_pct
519957346,SMP074e,ADM04,ADM04r,ADM04u_pct
550318785,SMP074e,ADM04,ADM04r,ADM04u_pct
550651224,SMP074e,ADM04,ADM04r,ADM04u_pct
551333454,SMP074e,ADM04,ADM04r,ADM04u_pct
551666144,SMP074e,ADM04,ADM04r,ADM04u_pct
551669824,SMP074e,ADM04,ADM04r,ADM04u_pct
583024065,SMP074e,ADM04,ADM04r,ADM04u_pct
583024625,SMP074e,ADM04,ADM04r,ADM04u_pct
5812980299,SMP074e,ADM04,ADM04r,ADM04u_pct
361298637,SMP074f,ADM04,ADM04r,ADM04v_a_pct
361636071,SMP074f,ADM04,ADM04r,ADM04v_a_pct
424037884,SMP074f,ADM04,ADM04r,ADM04v_a_pct
520613226,SMP074f,ADM04,ADM04r,ADM04v_a_pct
327941844,SMP074g,ADM04,ADM04r,ADM04v_b_pct
360698817,SMP074g,ADM04,ADM04r,ADM04v_b_pct
486103577,SMP074g,ADM04,ADM04r,ADM04v_b_pct
518920893,SMP074g,ADM04,ADM04r,ADM04v_b_pct
519275692,SMP074g,ADM04,ADM04r,ADM04v_b_pct
517902689,SMP075a,ADM04,ADM04b,ADM04b_pct
296139882,SMP076a,ADM04,ADM04u,ADM04ok_pct
5813104761,SMP076a,ADM04,ADM04u,ADM04ok_pct
518329528,SMP077a,ADM04,ADM04h,ADM04j_pct
5813062552,SMP077a,ADM04,ADM04h,ADM04j_pct
298258513,SMP078a,ADM05,ADM05e,ADM05f_pct
360773196,SMP078b,ADM05,ADM05e,ADM05oh_pct
361445621,SMP078b,ADM05,ADM05e,ADM05oh_pct
5813009620,SMP078b,ADM05,ADM05e,ADM05oh_pct
360764170,SMP079a,ADM07,ADM07c,ADM07a_pct
5901195498,SMP079a,ADM07,ADM07c,ADM07a_pct
296885362,SMP079b,ADM07,ADM07c,ADM07ola_pct
357945155,SMP080a,ADM07,ADM07e,ADM07la_pct
482524464,SMP080a,ADM07,ADM07e,ADM07la_pct
392411222,SMP080b,ADM07,ADM07e,ADM07oi_pct
452162916,SMP080b,ADM07,ADM07e,ADM07oi_pct
455815977,SMP080b,ADM07,ADM07e,ADM07oi_pct
484554412,SMP080b,ADM07,ADM07e,ADM07oi_pct
423792217,SMP081a,ADM07,ADM07f,ADM07f_pct
5901195945,SMP081a,ADM07,ADM07f,ADM07f_pct
486518323,SMP082a,ADM07,ADM07h,ADM07e_pct
546661830,SMP082a,ADM07,ADM07h,ADM07e_pct
359292188,SMP082b,ADM07,ADM07h,ADM07g_pct
360673271,SMP082b,ADM07,ADM07h,ADM07g_pct
423563311,SMP082b,ADM07,ADM07h,ADM07g_pct
546325197,SMP082b,ADM07,ADM07h,ADM07g_pct
393210919,SMP082c,ADM07,ADM07h,ADM07h_pct
394095053,SMP082c,ADM07,ADM07h,ADM07h_pct
424452682,SMP082c,ADM07,ADM07h,ADM07h_pct
424792976,SMP082c,ADM07,ADM07h,ADM07h_pct
454792422,SMP082c,ADM07,ADM07h,ADM07h_pct
546316427,SMP082c,ADM07,ADM07h,ADM07h_pct
546661881,SMP082c,ADM07,ADM07h,ADM07h_pct
859381489,SMP082c,ADM07,ADM07h,ADM07h_pct
517910959,SMP082d,ADM07,ADM07h,ADM07j_a_pct
5813012231,SMP082d,ADM07,ADM07h,ADM07j_a_pct
420688241,SMP082e,ADM07,ADM07h,ADM07n_pct
546661879,SMP082e,ADM07,ADM07h,ADM07n_pct
392399005,SMP082f,ADM07,ADM07h,ADM07of_pct
455133591,SMP082f,ADM07,ADM07h,ADM07of_pct
550413337,SMP082f,ADM07,ADM07h,ADM07of_pct
643760681,SMP082f,ADM07,ADM07h,ADM07of_pct
364156501,SMP082g,ADM07,ADM07h,ADM07oh_pct
547343857,SMP082g,ADM07,ADM07h,ADM07oh_pct
547681002,SMP082g,ADM07,ADM07h,ADM07oh_pct
5813060993,SMP082g,ADM07,ADM07h,ADM07oh_pct
392057736,SMP082h,ADM07,ADM07h,ADM07u_pct
548691397,SMP082h,ADM07,ADM07h,ADM07u_pct
488572496,SMP083a,ADM07,ADM07d,ADM07b_pct
546287086,SMP083a,ADM07,ADM07d,ADM07b_pct
547240545,SMP083a,ADM07,ADM07d,ADM07b_pct
547310321,SMP083a,ADM07,ADM07d,ADM07b_pct
484911881,SMP083b,ADM07,ADM07d,ADM07lb_pct
486876782,SMP083b,ADM07,ADM07d,ADM07lb_pct
516214576,SMP083b,ADM07,ADM07d,ADM07lb_pct
516965856,SMP083b,ADM07,ADM07d,ADM07lb_pct
425121937,SMP084a,ADM07,ADM07b,ADM07og_pct
549261610,SMP085a,ADM07,ADM07i,ADM07j_b_pct
5813060697,SMP085a,ADM07,ADM07i,ADM07j_b_pct
550275952,SMP085b,ADM07,ADM07i,ADM07k_pct
550422384,SMP085b,ADM07,ADM07i,ADM07k_pct
517872280,SMP085c,ADM07,ADM07i,ADM07m_pct
550081666,SMP085c,ADM07,ADM07i,ADM07m_pct
551303686,SMP085d,ADM07,ADM07i,ADM07oj_pct
580780309,SMP085d,ADM07,ADM07i,ADM07oj_pct
582101022,SMP085e,ADM07,ADM07i,ADM07p_pct
5813134052,SMP085e,ADM07,ADM07i,ADM07p_pct
393404592,SMP086a,ADM07,ADM07j,ADM07ok_pct
520380132,SMP086a,ADM07,ADM07j,ADM07ok_pct
488322846,SMP086b,ADM07,ADM07j,ADM07q_pct
5812980079,SMP086b,ADM07,ADM07j,ADM07q_pct
611037750,SMP087a,ADM07,ADM07l,ADM07oe_pct
5813056057,SMP087a,ADM07,ADM07l,ADM07oe_pct
609310926,SMP088a,ADM08,ADM08b,ADM08a_pct
609656444,SMP088b,ADM08,ADM08b,ADM08b_pct
701383309,SMP088b,ADM08,ADM08b,ADM08b_pct
703866010,SMP088b,ADM08,ADM08b,ADM08b_pct
549597974,SMP089a,ADM08,ADM08a,ADM08c_pct
735941254,SMP089a,ADM08,ADM08a,ADM08c_pct
268731005,SMP090a,ADM10,ADM10n,ADM10u_pct
299289811,SMP090a,ADM10,ADM10n,ADM10u_pct
580300616,SMP091a,ADM10,ADM10r,ADM10c_pct
607597135,SMP091b,ADM10,ADM10r,ADM10x_pct
5813011483,SMP091b,ADM10,ADM10r,ADM10x_pct
5901193890,SMP091b,ADM10,ADM10r,ADM10x_pct
703179848,SMP092a,ADM10,ADM10p,ADM10d_pct
800212579,SMP092a,ADM10,ADM10p,ADM10d_pct
1817712927,SMP092a,ADM10,ADM10p,ADM10d_pct
5813022163,SMP092a,ADM10,ADM10p,ADM10d_pct
328935472,SMP093a,ADM10,ADM10o,ADM10v_pct
390486371,SMP093a,ADM10,ADM10o,ADM10v_pct
484130600,SMP094a,ADM10,ADM10l,ADM10a_pct
577554935,SMP094a,ADM10,ADM10l,ADM10a_pct
578254032,SMP095a,ADM10,ADM10q,ADM10q_pct
610321522,SMP095a,ADM10,ADM10q,ADM10q_pct
668285416,SMP095a,ADM10,ADM10q,ADM10q_pct
5812980743,SMP095a,ADM10,ADM10q,ADM10q_pct
455155337,SMP096a,ADM11,ADM11c,ADM11c_pct
922810839,SMP096a,ADM11,ADM11c,ADM11c_pct
392389970,SMP097a,ADM11,ADM11d,ADM11d_pct
576566223,SMP097a,ADM11,ADM11d,ADM11d_pct
421041565,SMP098a,ADM12,ADM12d,ADM12e_pct
485589846,SMP098a,ADM12,ADM12d,ADM12e_pct
699363923,SMP099a,ADM12,ADM12a,ADM12b_pct
731140809,SMP099a,ADM12,ADM12a,ADM12b_pct
455154890,SMP100a,ADM12,ADM12b,CSmSi-(AoIb)(i)Si(c)
484825371,SMP100a,ADM12,ADM12b,CSmSi-(AoIb)(i)Si(c)
611452437,SMP100a,ADM12,ADM12b,CSmSi-(AoIb)(i)Si(c)
5813040766,SMP100a,ADM12,ADM12b,CSmSi-(AoIb)(i)Si(c)
673776769,SMP101a,ADM12,ADM12e,ADM12f_pct
5813022337,SMP101a,ADM12,ADM12e,ADM12f_pct
327587644,SMP102a,AVL23,AVL23e,AVL23e_pct
327588446,SMP102a,AVL23,AVL23e,AVL23e_pct
357944721,SMP102a,AVL23,AVL23e,AVL23e_pct
360690414,SMP102a,AVL23,AVL23e,AVL23e_pct
421068062,SMP102a,AVL23,AVL23e,AVL23e_pct
388638672,SMP102b,AVL23,AVL23e,AVL23h_pct
451148838,SMP102b,AVL23,AVL23e,AVL23h_pct
453522986,SMP102b,AVL23,AVL23e,AVL23h_pct
453527730,SMP102b,AVL23,AVL23e,AVL23h_pct
484890037,SMP102b,AVL23,AVL23e,AVL23h_pct
733182574,SMP102b,AVL23,AVL23e,AVL23h_pct
698742094,SMP103a,AVL23,AVL23d,AVL23d_pct
