"bodyid","type","cbf","m.type","c.type","cbf.change","class","cell.type","ItoLee_Hemilineage","Hartenstein_Hemilineage","FAFB.match","FAFB.match.quality","LM.match","LM.match.quality","published","type.change","pnt","connectivity.type","is.lhn","layer","ct.layer","classic.transmitter","other.transmitter"
5812980700,"LH087d","PDL16","PDL16k","PDL16u_pct","FALSE","LHON","LHPV4b4","SLPp&v1_posterior","DPLp2_posterior","none","none","L1828#2","medium",TRUE,FALSE,"LHPV4","LHPV4b4",TRUE,3.21052631578947,3,"glutamate","glutamate"
881329648,"LH087e","PDL16","PDL16k","PDL16v_pct","FALSE","LHLN","LHPV4b6","SLPp&v1_posterior","DPLp2_posterior","none","none","none","none",TRUE,TRUE,"LHPV4","LHPV4b6a",TRUE,3.37525773195876,3,"glutamate","glutamate"
5901195352,"LH087e","PDL16","PDL16k","PDL16v_pct","FALSE","LHON","LHPV4b8","SLPp&v1_posterior","DPLp2_posterior","none","none","none","none",FALSE,TRUE,"LHPV4","LHPV4b8",TRUE,3.3913491246138,3,"glutamate","glutamate"
636434899,"LH088a","PDL16","PDL16a","PDL16a_pct","FALSE","LHON","LHPV4b1","SLPp&v1_posterior","DPLp2_posterior","none","none","VGlut-F-300574","good",TRUE,FALSE,"LHPV4","LHPV4b1a",TRUE,3.37720207253886,3,"glutamate","glutamate"
5901193788,"LH088a","PDL16","PDL16a","PDL16a_pct","FALSE","LHON","LHPV4b1","SLPp&v1_posterior","DPLp2_posterior","6203604","good","VGlut-F-600764","good",TRUE,FALSE,"LHPV4","LHPV4b1a",TRUE,3.34158926728586,3,"glutamate","glutamate"
484018923,"LH088b","PDL16","PDL16a","PDL16r_pct","FALSE","LHON","LHPV4b9","SLPp&v1_posterior","DPLp2_posterior","none","none","none","none",FALSE,FALSE,"LHPV4","LHPV4b9",TRUE,4.02085505735141,4,"glutamate","glutamate"
604735961,"LH088b","PDL16","PDL16a","PDL16r_pct","FALSE","LHON","LHPV4b9","SLPp&v1_posterior","DPLp2_posterior","1869224","good","VGlut-F-500399","good",FALSE,FALSE,"LHPV4","LHPV4b9",TRUE,3.82936918304033,4,"glutamate","glutamate"
573774122,"LH089a","PDL16","PDL16j","PDL16k_pct","FALSE","LHON","LHPV4g1","SLPp&v1_posterior","DPLp2_posterior","none","none","L1397#1","good",TRUE,FALSE,"LHPV4","LHPV4g1",TRUE,3.23243801652893,3,"glutamate","glutamate"
821272765,"LH089a","PDL16","PDL16j","PDL16k_pct","FALSE","LHON","LHPV4g1","SLPp&v1_posterior","DPLp2_posterior","none","none","VGlut-F-500442","good",TRUE,FALSE,"LHPV4","LHPV4g1",TRUE,3.18844984802432,3,"glutamate","glutamate"
880987844,"LH089a","PDL16","PDL16j","PDL16k_pct","FALSE","LHON","LHPV4g1","SLPp&v1_posterior","DPLp2_posterior","4292232","good","VGlut-F-900028","medium",TRUE,FALSE,"LHPV4","LHPV4g1",TRUE,3.19734151329243,3,"glutamate","glutamate"
913341138,"LH089a","PDL16","PDL16j","PDL16k_pct","FALSE","LHON","LHPV4g1","SLPp&v1_posterior","DPLp2_posterior","none","none","VGlut-F-500445","good",TRUE,FALSE,"LHPV4","LHPV4g1",TRUE,3.2517911975435,3,"glutamate","glutamate"
943048975,"LH089a","PDL16","PDL16j","PDL16k_pct","FALSE","LHON","LHPV4g1","SLPp&v1_posterior","DPLp2_posterior","none","none","none","none",TRUE,FALSE,"LHPV4","LHPV4g1",TRUE,3.34746639089969,3,"glutamate","glutamate"
944379777,"LH089a","PDL16","PDL16j","PDL16k_pct","FALSE","LHON","LHPV4g1","SLPp&v1_posterior","DPLp2_posterior","none","none","L1959#1","medium",TRUE,FALSE,"LHPV4","LHPV4g1",TRUE,3.33026584867076,3,"glutamate","glutamate"
5813020002,"LH089a","PDL16","PDL16j","PDL16k_pct","FALSE","LHON","LHPV4g1","SLPp&v1_posterior","DPLp2_posterior","none","none","L1397#3","good",TRUE,FALSE,"LHPV4","LHPV4g1",TRUE,3.13440320962889,3,"glutamate","glutamate"
880987657,"LH089b","PDL16","PDL16j","PDL16oa_pct","FALSE","LHON","LHPV4b7","SLPp&v1_posterior","DPLp2_posterior","none","none","none","none",FALSE,FALSE,"LHPV4","LHPV4b7",TRUE,3.2497430626927,3,"glutamate","glutamate"
417554241,"LH089c","PDL16","PDL16j","PDL16p_pct","FALSE","LHON","LHPV4g2","SLPp&v1_posterior","DPLp2_posterior","none","none","L1397#2","good",FALSE,FALSE,"LHPV4","LHPV4g2",TRUE,3.50414078674948,3,"glutamate","glutamate"
449289591,"LH089c","PDL16","PDL16j","PDL16p_pct","FALSE","LHON","LHPV4g2","SLPp&v1_posterior","DPLp2_posterior","none","none","none","none",FALSE,FALSE,"LHPV4","LHPV4g2",TRUE,3.46961894953656,3,"glutamate","glutamate"
850294342,"LH089c","PDL16","PDL16j","PDL16p_pct","FALSE","LHON","LHPV4g2","SLPp&v1_posterior","DPLp2_posterior","none","none","none","none",FALSE,FALSE,"LHPV4","LHPV4g2",TRUE,3.38819875776398,3,"glutamate","glutamate"
518899665,"SIP028a","PDL08","PDL08c","PDL08c_pct","FALSE","LHON","LHPV4m1","LHp1","BLP4","none","none","none","none",FALSE,FALSE,"LHPV4","LHPV4m1",TRUE,4.66049382716049,5,"glutamate","glutamate"
450919762,"SLP170a","PDL08","PDL08k","PDL08g_pct","FALSE","LHON","LHPV4d4","LHp1","BLP4","8930649","poor","L979#2","medium",TRUE,FALSE,"LHPV4","LHPV4d4",TRUE,4.0966735966736,4,"glutamate","glutamate"
696791034,"SLP170a","PDL08","PDL08k","PDL08g_pct","FALSE","LHON","LHPV4d4","LHp1","BLP4","8930649","poor","L979#1","good",TRUE,FALSE,"LHPV4","LHPV4d4",TRUE,4.02492211838006,4,"glutamate","glutamate"
356809554,"SLP220a","PDL16","PDL16d","PDL16d_pct","FALSE","LHON","LHPV4e1","SLPp&v1_posterior","DPLp2_posterior","none","none","none","none",TRUE,FALSE,"LHPV4","LHPV4e1",NA,4.29149377593361,4,"glutamate","glutamate"
756870190,"SLP221a","PDL16","PDL16i","PDL16i_pct","FALSE","LHON","LHPV4c1","SLPp&v1_posterior","DPLp2_posterior","none","none","L2392#2","good",TRUE,FALSE,"LHPV4","LHPV4c1c",TRUE,3.45284974093264,3,"glutamate","glutamate"
5813022150,"SLP221a","PDL16","PDL16i","PDL16i_pct","FALSE","LHON","LHPV4c1","SLPp&v1_posterior","DPLp2_posterior","none","none","none","none",TRUE,FALSE,"LHPV4","LHPV4c1c",TRUE,3.43094496365524,3,"glutamate","glutamate"
5813058028,"SLP221a","PDL16","PDL16i","PDL16i_pct","FALSE","LHON","LHPV4c1","SLPp&v1_posterior","DPLp2_posterior","6292583","good","L2392#3","medium",TRUE,FALSE,"LHPV4","LHPV4c1c",TRUE,3.48,3,"glutamate","glutamate"
5813108084,"SLP221a","PDL16","PDL16i","PDL16i_pct","FALSE","LHON","LHPV4c1","SLPp&v1_posterior","DPLp2_posterior","none","none","none","none",TRUE,FALSE,"LHPV4","LHPV4c1c",TRUE,3.4012539184953,3,"glutamate","glutamate"
633438933,"SLP221b","PDL16","PDL16i","PDL16q_pct","FALSE","LHON","LHPV4c1","SLPp&v1_posterior","DPLp2_posterior","1120955","good","L2316#2","good",TRUE,FALSE,"LHPV4","LHPV4c1b",TRUE,3.44074844074844,3,"glutamate","glutamate"
694472338,"SLP221b","PDL16","PDL16i","PDL16q_pct","FALSE","LHON","LHPV4c1","SLPp&v1_posterior","DPLp2_posterior","5606280","good","VGlut-F-500419","good",TRUE,FALSE,"LHPV4","LHPV4c1b",TRUE,3.33503054989817,3,"glutamate","glutamate"
694813676,"SLP221b","PDL16","PDL16i","PDL16q_pct","FALSE","LHON","LHPV4c1","SLPp&v1_posterior","DPLp2_posterior","6292583","good","none","none",TRUE,FALSE,"LHPV4","LHPV4c1b",TRUE,3.4917695473251,3,"glutamate","glutamate"
757215581,"SLP221b","PDL16","PDL16i","PDL16q_pct","FALSE","LHON","LHPV4c1","SLPp&v1_posterior","DPLp2_posterior","none","none","none","none",TRUE,FALSE,"LHPV4","LHPV4c1b",TRUE,3.41139896373057,3,"glutamate","glutamate"
787908929,"SLP221b","PDL16","PDL16i","PDL16q_pct","FALSE","LHON","LHPV4c1","SLPp&v1_posterior","DPLp2_posterior","none","none","L2392#4","medium",TRUE,FALSE,"LHPV4","LHPV4c1b",TRUE,3.5885363357216,3,"glutamate","glutamate"
325814461,"SLP221c","PDL16","PDL16i","PDL16s_pct","FALSE","LHON","LHPV4c3","SLPp&v1_posterior","DPLp2_posterior","5605174","good","none","none",TRUE,TRUE,"LHPV4","LHPV4c3",TRUE,3.32142857142857,4,"glutamate","glutamate"
356153135,"SLP221c","PDL16","PDL16i","PDL16s_pct","FALSE","LHON","LHPV4c3","SLPp&v1_posterior","DPLp2_posterior","5605174","good","none","none",TRUE,TRUE,"LHPV4","LHPV4c3",TRUE,3.70393374741201,4,"glutamate","glutamate"
417890128,"SLP221c","PDL16","PDL16i","PDL16s_pct","FALSE","LHON","LHPV4c4","SLPp&v1_posterior","DPLp2_posterior","1091854","good","none","none",TRUE,TRUE,"LHPV4","LHPV4c4b",TRUE,3.41769547325103,3,"glutamate","glutamate"
540998783,"SLP221c","PDL16","PDL16i","PDL16s_pct","FALSE","LHON","LHPV4c1","SLPp&v1_posterior","DPLp2_posterior","3968249","good","L2392#2","good",TRUE,TRUE,"LHPV4","LHPV4c1a",TRUE,3.42930327868852,3,"glutamate","glutamate"
386833812,"SLP221d","PDL16","PDL16i","PDL16w_pct","FALSE","LHON","LHPV4c4","SLPp&v1_posterior","DPLp2_posterior","1103232","good","L2316#2","good",TRUE,FALSE,"LHPV4","LHPV4c4a",TRUE,3.53353973168215,3,"glutamate","glutamate"
417204354,"SLP221d","PDL16","PDL16i","PDL16w_pct","FALSE","LHON","LHPV4c4","SLPp&v1_posterior","DPLp2_posterior","none","none","none","none",TRUE,FALSE,"LHPV4","LHPV4c4a",TRUE,3.43613707165109,3,"glutamate","glutamate"
386838814,"SLP221f","PDL16","PDL16i","PDL16z_pct","FALSE","LHON","LHPV4c2","SLPp&v1_posterior","DPLp2_posterior","5605174","good","none","none",TRUE,FALSE,"LHPV4","LHPV4c2",TRUE,3.6794208893485,4,"glutamate","glutamate"
633101926,"SLP221f","PDL16","PDL16i","PDL16z_pct","FALSE","LHON","LHPV4c2","SLPp&v1_posterior","DPLp2_posterior","none","none","none","none",TRUE,FALSE,"LHPV4","LHPV4c2",TRUE,3.58963730569948,4,"glutamate","glutamate"
357146296,"SLP222a","PDL16","PDL16e","PDL16e_pct","FALSE","LHON","LHPV4l1","SLPp&v1_posterior","DPLp2_posterior","none","none","none","none",FALSE,FALSE,"LHPV4","LHPV4l1",TRUE,3.74457083764219,4,"glutamate","glutamate"
451646125,"LH073a","PDL08","PDL08i","PDL08e_pct","FALSE","LHON","LHPV5h4","DL2_medial","CP3_medial","1298757","medium","none","none",FALSE,TRUE,"LHPV5","LHPV5h4",TRUE,3.34365325077399,3,"unknown","unknown"
485387561,"LH073a","PDL08","PDL08i","PDL08e_pct","FALSE","LHON","LHPV5h5","DL2_medial","CP3_medial","3081576","poor","Gad1-F-300135","good",FALSE,TRUE,"LHPV5","LHPV5h5",TRUE,3.37962962962963,3,"unknown","unknown"
546511447,"LH091a","PDL19","PDL19d","PDL19f_a_pct","FALSE","LHON","LHPV5a1","DL2_dorsal","CP3_dorsal","5806820","good","none","none",TRUE,FALSE,"LHPV5","LHPV5a1b",TRUE,4.41945288753799,4,"unknown","unknown"
573333903,"LH091a","PDL19","PDL19d","PDL19f_a_pct","FALSE","LHON","LHPV5a1","DL2_dorsal","CP3_dorsal","2204528","good","none","none",TRUE,FALSE,"LHPV5","LHPV5a1b",TRUE,3.82425488180884,4,"unknown","unknown"
577546843,"LH091a","PDL19","PDL19d","PDL19f_a_pct","FALSE","LHON","LHPV5a1","DL2_dorsal","CP3_dorsal","5807209","good","120710c0","good",TRUE,FALSE,"LHPV5","LHPV5a1b",TRUE,3.55295315682281,4,"unknown","unknown"
573333284,"LH091b","PDL19","PDL19d","PDL19f_b_pct","FALSE","LHON","LHPV5a1","DL2_dorsal","CP3_dorsal","3788293","good","L166#1","good",TRUE,FALSE,"LHPV5","LHPV5a1a",TRUE,3.52479338842975,4,"unknown","unknown"
573683455,"LH091b","PDL19","PDL19d","PDL19f_b_pct","FALSE","LHON","LHPV5a1","DL2_dorsal","CP3_dorsal","11522498","good","none","none",TRUE,FALSE,"LHPV5","LHPV5a1a",TRUE,3.52012383900929,4,"unknown","unknown"
604368022,"LH091b","PDL19","PDL19d","PDL19f_b_pct","FALSE","LHON","LHPV5a1","DL2_dorsal","CP3_dorsal","5937632","good","L166#3","good",TRUE,FALSE,"LHPV5","LHPV5a1a",TRUE,3.44260599793175,4,"unknown","unknown"
609941228,"LH091b","PDL19","PDL19d","PDL19f_b_pct","FALSE","LHON","LHPV5a1","DL2_dorsal","CP3_dorsal","2204528","good","L224#1","good",TRUE,FALSE,"LHPV5","LHPV5a1a",TRUE,3.46137787056367,4,"unknown","unknown"
573670049,"LH091c","PDL19","PDL19d","PDL19f_c_pct","FALSE","LHON","LHPV5a2","DL2_dorsal","CP3_dorsal","1299626","good","Gad1-F-500244","good",TRUE,FALSE,"LHPV5","LHPV5a2",TRUE,3.51685393258427,4,"unknown","unknown"
579576294,"LH091c","PDL19","PDL19d","PDL19f_c_pct","FALSE","LHON","LHPV5a2","DL2_dorsal","CP3_dorsal","1298573","good","Gad1-F-400304","good",TRUE,FALSE,"LHPV5","LHPV5a2",TRUE,3.54875518672199,4,"unknown","unknown"
696432315,"LH091c","PDL19","PDL19d","PDL19f_c_pct","FALSE","LHON","LHPV5a2","DL2_dorsal","CP3_dorsal","1299626","good","none","none",TRUE,FALSE,"LHPV5","LHPV5a2",TRUE,3.74560496380558,4,"unknown","unknown"
727838223,"LH091c","PDL19","PDL19d","PDL19f_c_pct","FALSE","LHON","LHPV5a2","DL2_dorsal","CP3_dorsal","5807249","good","131118c3","good",TRUE,FALSE,"LHPV5","LHPV5a2",TRUE,3.86203319502075,4,"unknown","unknown"
451355706,"LH091d","PDL19","PDL19d","PDL19m_pct","FALSE","LHON","LHPV5a5","DL2_dorsal","CP3_dorsal","2376528","medium","none","none",FALSE,FALSE,"LHPV5","LHPV5a5",TRUE,4.28542510121457,4,"unknown","unknown"
572651463,"LH091d","PDL19","PDL19d","PDL19m_pct","FALSE","LHON","LHPV5a5","DL2_dorsal","CP3_dorsal","5806820","good","Gad1-F-100099","good",FALSE,FALSE,"LHPV5","LHPV5a5",TRUE,4.03490759753593,4,"unknown","unknown"
5812980156,"LH091e","PDL19","PDL19d","PDL19oh_pct","FALSE","LHON","LHPV5a4","DL2_dorsal","CP3_dorsal","5807197","good","Cha-F-200402","medium",TRUE,FALSE,"LHPV5","LHPV5a4",TRUE,3.90092879256966,4,"unknown","unknown"
5813009281,"LH091e","PDL19","PDL19d","PDL19oh_pct","FALSE","LHON","LHPV5a4","DL2_dorsal","CP3_dorsal","5807193","good","none","none",TRUE,FALSE,"LHPV5","LHPV5a4",TRUE,3.88223140495868,4,"unknown","unknown"
454706029,"LH092a","PDL19","PDL19c","PDL19e_pct","FALSE","LHON","LHPV5d4","DL2_dorsal","CP3_dorsal","5807241","good","Gad1-F-100023","good",FALSE,TRUE,"LHPV5","LHPV5d4",TRUE,3.82719836400818,4,"unknown","unknown"
573333575,"LH092a","PDL19","PDL19c","PDL19e_pct","FALSE","LHON","LHPV5d2","DL2_dorsal","CP3_dorsal","1532971","good","none","none",TRUE,TRUE,"LHPV5","LHPV5d2b",TRUE,3.91407867494824,4,"unknown","unknown"
633684017,"LH092a","PDL19","PDL19c","PDL19e_pct","FALSE","LHON","LHPV5d1","DL2_dorsal","CP3_dorsal","14950216","medium","Gad1-F-800215","good",TRUE,TRUE,"LHPV5","LHPV5d1",TRUE,3.78719008264463,4,"unknown","unknown"
696082279,"LH092a","PDL19","PDL19c","PDL19e_pct","FALSE","LHON","LHPV5d2","DL2_dorsal","CP3_dorsal","2042935","good","120708c1","good",TRUE,TRUE,"LHPV5","LHPV5d2b",TRUE,3.61776859504132,4,"unknown","unknown"
329220439,"LH092b","PDL19","PDL19c","PDL19r_pct","FALSE","LHON","LHPV5d2","DL2_dorsal","CP3_dorsal","5807269","good","none","none",TRUE,FALSE,"LHPV5","LHPV5d2a",TRUE,3.78504672897196,4,"unknown","unknown"
602999843,"LH092b","PDL19","PDL19c","PDL19r_pct","FALSE","LHON","LHPV5d2","DL2_dorsal","CP3_dorsal","5807213","good","Gad1-F-900098","medium",TRUE,FALSE,"LHPV5","LHPV5d2a",TRUE,3.89722507708119,4,"unknown","unknown"
5813010200,"LH092b","PDL19","PDL19c","PDL19r_pct","FALSE","LHON","LHPV5d2","DL2_dorsal","CP3_dorsal","5807321","good","none","none",TRUE,FALSE,"LHPV5","LHPV5d2a",TRUE,3.92680412371134,4,"unknown","unknown"
5813012375,"LH092b","PDL19","PDL19c","PDL19r_pct","FALSE","LHON","LHPV5d2","DL2_dorsal","CP3_dorsal","5807209","good","L1554#1","good",TRUE,FALSE,"LHPV5","LHPV5d2a",TRUE,3.70347648261759,4,"unknown","unknown"
422307542,"LH094a","PDL22","PDL22b","PDL22b_pct","FALSE","LHON","LHPV5c1","DL1_dorsal","CP2_dorsal","11815906","medium","Cha-F-600051","good",TRUE,FALSE,"LHPV5","LHPV5c1d",TRUE,3.37305699481865,4,"acetylcholine","acetylcoline"
699203489,"LH094a","PDL22","PDL22b","PDL22b_pct","FALSE","LHON","LHPV5c1","DL1_dorsal","CP2_dorsal","5485137","medium","e0585-F-400008","good",TRUE,FALSE,"LHPV5","LHPV5c1d",TRUE,3.62785862785863,4,"acetylcholine","acetylcoline"
728836965,"LH094a","PDL22","PDL22b","PDL22b_pct","FALSE","LHON","LHPV5c1","DL1_dorsal","CP2_dorsal","7275086","medium","e0585-F-500009","good",TRUE,FALSE,"LHPV5","LHPV5c1d",TRUE,3.46248715313464,4,"acetylcholine","acetylcoline"
5813009429,"LH094a","PDL22","PDL22b","PDL22b_pct","FALSE","LHON","LHPV5c1","DL1_dorsal","CP2_dorsal","6179038","medium","e0585-F-400018","good",TRUE,FALSE,"LHPV5","LHPV5c1d",TRUE,3.59445585215606,4,"acetylcholine","acetylcoline"
390599254,"LH095a","PDL23","PDL23e","PDL23e_pct","FALSE","LHON","LHPV5h2","DL2_medial","CP3_medial","none","none","none","none",FALSE,FALSE,"LHPV5","LHPV5h2",TRUE,3.70781893004115,4,"unknown","unknown"
511267279,"LH095a","PDL23","PDL23e","PDL23e_pct","FALSE","LHON","LHPV5h2","DL2_medial","CP3_medial","none","none","none","none",FALSE,FALSE,"LHPV5","LHPV5h2",TRUE,3.71473029045643,4,"unknown","unknown"
572647105,"LH095a","PDL23","PDL23e","PDL23e_pct","FALSE","LHON","LHPV5h2","DL2_medial","CP3_medial","none","none","none","none",FALSE,FALSE,"LHPV5","LHPV5h2",TRUE,3.50051813471503,4,"unknown","unknown"
5813010159,"LH095a","PDL23","PDL23e","PDL23e_pct","FALSE","LHON","LHPV5h2","DL2_medial","CP3_medial","none","none","none","none",FALSE,FALSE,"LHPV5","LHPV5h2",TRUE,3.39587628865979,4,"unknown","unknown"
5813047174,"LH095a","PDL23","PDL23e","PDL23e_pct","FALSE","LHON","LHPV5h2","DL2_medial","CP3_medial","none","none","none","none",FALSE,FALSE,"LHPV5","LHPV5h2",TRUE,3.45520082389289,4,"unknown","unknown"
328611004,"SIP019b","PDL05","PDL05r","PDL05ob_pct","FALSE","LHON","LHPV5e1","DL2_medial","CP3_medial","1185009","good","none","none",TRUE,FALSE,"LHPV5","LHPV5e1",TRUE,4.75259875259875,5,"unknown","unknown"
639958133,"SIP037a","PDL19","PDL19i","PDL19k_pct","FALSE","LHON","LHPV5g1","DL2_dorsal","CP3_dorsal","1621078","good","L374#3","good",TRUE,FALSE,"LHPV5","LHPV5g1b",NA,4.66358024691358,5,"unknown","unknown"
700982749,"SIP037a","PDL19","PDL19i","PDL19k_pct","FALSE","LHON","LHPV5g1","DL2_dorsal","CP3_dorsal","1620801","good","L374#2","good",TRUE,FALSE,"LHPV5","LHPV5g1b",NA,4.57866948257656,5,"unknown","unknown"
702010197,"SIP037a","PDL19","PDL19i","PDL19k_pct","FALSE","LHON","LHPV5g1","DL2_dorsal","CP3_dorsal","1621078","good","L374#6","good",TRUE,FALSE,"LHPV5","LHPV5g1b",NA,4.434375,5,"unknown","unknown"
486501502,"SIP037b","PDL19","PDL19i","PDL19ok_pct","FALSE","LHON","LHPV5g2","DL2_dorsal","CP3_dorsal","5807293","medium","none","none",TRUE,FALSE,"LHPV5","LHPV5g2",TRUE,3.60909090909091,5,"unknown","unknown"
608240515,"SIP037b","PDL19","PDL19i","PDL19ok_pct","FALSE","LHON","LHPV5g2","DL2_dorsal","CP3_dorsal","5807217","good","Gad1-F-300312","good",TRUE,FALSE,"LHPV5","LHPV5g2",TRUE,4.91224489795918,5,"unknown","unknown"
5813129400,"SIP037b","PDL19","PDL19i","PDL19ok_pct","FALSE","LHON","LHPV5g2","DL2_dorsal","CP3_dorsal","5807225","medium","none","none",TRUE,FALSE,"LHPV5","LHPV5g2",TRUE,5.22974358974359,5,"unknown","unknown"
5901208687,"SIP037b","PDL19","PDL19i","PDL19ok_pct","FALSE","LHON","LHPV5g2","DL2_dorsal","CP3_dorsal","5807217","good","L374#8","good",TRUE,FALSE,"LHPV5","LHPV5g2",TRUE,5.26871794871795,5,"unknown","unknown"
728625156,"SIP037c","PDL19","PDL19i","PDL19p_pct","FALSE","LHN","LHPV5g1","DL2_dorsal","CP3_dorsal","none","none","none","none",TRUE,FALSE,"LHPV5","LHPV5g1a",NA,5.60659114315139,5,"unknown","unknown"
728974338,"SIP037c","PDL19","PDL19i","PDL19p_pct","FALSE","LHON","LHPV5g1","DL2_dorsal","CP3_dorsal","5807257","good","none","none",TRUE,FALSE,"LHPV5","LHPV5g1a",NA,5.18930041152263,5,"unknown","unknown"
5813077562,"SLP153a","PDL05","PDL05e","PDL05e_pct","FALSE","LHON","LHPV5i1","primary","primary","7474777","medium","none","none",FALSE,FALSE,"LHPV5","LHPV5i1",FALSE,4.19648397104447,4,"unknown","unknown"
423343583,"SLP154a","PDL05","PDL05b","PDL05c_pct","FALSE","LHON","LHPV5c1","DL1_dorsal","CP2_dorsal","5676478","medium","Cha-F-100068","good",TRUE,TRUE,"LHPV5","LHPV5c1c",TRUE,3.6407867494824,4,"acetylcholine","acetylcoline"
455751103,"SLP154a","PDL05","PDL05b","PDL05c_pct","FALSE","LHON","LHPV5c2","DL1_dorsal","CP2_dorsal","5676478","good","e0585-F-400009","good",TRUE,TRUE,"LHPV5","LHPV5c2",TRUE,3.58726899383984,4,"acetylcholine","acetylcoline"
485728655,"SLP154a","PDL05","PDL05b","PDL05c_pct","FALSE","LHON","LHPV5c2","DL1_dorsal","CP2_dorsal","5676478","good","121213c0","good",TRUE,TRUE,"LHPV5","LHPV5c2",TRUE,3.88477366255144,4,"acetylcholine","acetylcoline"
360254994,"SLP154b","PDL05","PDL05b","PDL05la_pct","FALSE","LHON","LHPV5c1","DL1_dorsal","CP2_dorsal","11815906","medium","L1293#12","good",TRUE,FALSE,"LHPV5","LHPV5c1b",TRUE,3.86987704918033,4,"acetylcholine","acetylcoline"
361269751,"SLP154b","PDL05","PDL05b","PDL05la_pct","FALSE","LHON","LHPV5c1","DL1_dorsal","CP2_dorsal","11815906","medium","e0585-F-300071","good",TRUE,FALSE,"LHPV5","LHPV5c1b",TRUE,3.65901981230448,4,"acetylcholine","acetylcoline"
573328182,"SLP154b","PDL05","PDL05b","PDL05la_pct","FALSE","LHON","LHPV5c1","DL1_dorsal","CP2_dorsal","6179038","medium","e0585-F-300047","good",TRUE,FALSE,"LHPV5","LHPV5c1b",TRUE,3.76796714579055,4,"acetylcholine","acetylcoline"
391273276,"SLP154c","PDL05","PDL05b","PDL05lb_pct","FALSE","LHON","LHPV5c1","DL1_dorsal","CP2_dorsal","11815906","poor","L1293#2","good",TRUE,FALSE,"LHPV5","LHPV5c1a",TRUE,3.8143153526971,4,"acetylcholine","acetylcoline"
422640861,"SLP154c","PDL05","PDL05b","PDL05lb_pct","FALSE","LHON","LHPV5c1","DL1_dorsal","CP2_dorsal","6179038","medium","L1293#1","good",TRUE,FALSE,"LHPV5","LHPV5c1a",TRUE,3.5678496868476,4,"acetylcholine","acetylcoline"
424025668,"SLP154c","PDL05","PDL05b","PDL05lb_pct","FALSE","LHON","LHPV5c1","DL1_dorsal","CP2_dorsal","11815906","medium","L1293#3","good",TRUE,FALSE,"LHPV5","LHPV5c1a",TRUE,3.50314465408805,4,"acetylcholine","acetylcoline"
636798093,"SLP154c","PDL05","PDL05b","PDL05lb_pct","FALSE","LHON","LHPV5c1","DL1_dorsal","CP2_dorsal","6179038","medium","e0585-F-400011","good",TRUE,FALSE,"LHPV5","LHPV5c1a",TRUE,3.75720164609054,4,"acetylcholine","acetylcoline"
732354059,"SLP154d","PDL05","PDL05b","PDL05lc_pct","FALSE","LHON","LHPV5c4","DL1_dorsal","CP2_dorsal","6197374","medium","e0585-F-300050","good",FALSE,FALSE,"LHPV5","LHPV5c4",TRUE,3.86528497409326,4,"acetylcholine","acetylcoline"
294787849,"SLP155a","PDL05","PDL05d","PDL05d_pct","FALSE","LHON","LHPV5e2","DL2_medial","CP3_medial","2372997","good","none","none",FALSE,FALSE,"LHPV5","LHPV5e2",TRUE,4.13739669421488,4,"unknown","unknown"
356144721,"SLP169a","PDL08","PDL08d","PDL08d_pct","FALSE","LHON","LHPV5h3","DL2_medial","CP3_medial","1706103","poor","none","none",FALSE,FALSE,"LHPV5","LHPV5h3",TRUE,4.69214876033058,4,"unknown","unknown"
419216386,"SLP169a","PDL08","PDL08d","PDL08d_pct","FALSE","LHON","LHPV5h3","DL2_medial","CP3_medial","10354512","medium","none","none",FALSE,FALSE,"LHPV5","LHPV5h3",TRUE,4.08780991735537,4,"unknown","unknown"
356823065,"SLP234a","PDL19","PDL19f","PDL19oa_pct","FALSE","LHON","LHPV5f1","DL2_dorsal","CP3_dorsal","1091745","poor","none","none",TRUE,FALSE,"LHPV5","LHPV5f1",TRUE,3.73511293634497,4,"unknown","unknown"
264779403,"SLP235a","PDL19","PDL19e","PDL19h_pct","FALSE","LHON","LHPV5a3","DL2_dorsal","CP3_dorsal","2042935","good","Gad1-F-000349","good",TRUE,FALSE,"LHPV5","LHPV5a3",TRUE,3.90796277145812,4,"unknown","unknown"
264783939,"SLP235a","PDL19","PDL19e","PDL19h_pct","FALSE","LHON","LHPV5a3","DL2_dorsal","CP3_dorsal","5807189","good","none","none",TRUE,FALSE,"LHPV5","LHPV5a3",TRUE,3.72119341563786,4,"unknown","unknown"
265120223,"SLP235a","PDL19","PDL19e","PDL19h_pct","FALSE","LHON","LHPV5a3","DL2_dorsal","CP3_dorsal","5807289","medium","none","none",TRUE,FALSE,"LHPV5","LHPV5a3",TRUE,4.42551020408163,4,"unknown","unknown"
265120324,"SLP235a","PDL19","PDL19e","PDL19h_pct","FALSE","LHON","LHPV5a3","DL2_dorsal","CP3_dorsal","11520049","good","Gad1-F-700139","good",TRUE,FALSE,"LHPV5","LHPV5a3",TRUE,4.08997955010225,4,"unknown","unknown"
481268762,"SLP235a","PDL19","PDL19e","PDL19h_pct","FALSE","LHON","LHPV5a3","DL2_dorsal","CP3_dorsal","556874","good","L163#1","good",TRUE,FALSE,"LHPV5","LHPV5a3",TRUE,3.61036269430052,4,"unknown","unknown"
