"bodyid","type","cbf","m.type","c.type","cbf.change","class","cell.type","ItoLee_Hemilineage","Hartenstein_Hemilineage","FAFB.match","FAFB.match.quality","LM.match","LM.match.quality","published","type.change","pnt","is.lhn","connectivity.type","layer","ct.layer","User"
541624179,"LH025i","ADL10","ADL10f","ADL10m_a_pct","FALSE","LHN","LHAV3b2","SLPpl3_lateral","new_lateral","none","none","none","none",FALSE,FALSE,"LHAV3",TRUE,"LHAV3b2a",2.79166666666667,3,""
479917126,"LH025j","ADL10","ADL10f","ADL10m_b_pct","FALSE","LHN","LHAV3b2","SLPpl3_lateral","new_lateral","none","none","none","none",FALSE,FALSE,"LHAV3",TRUE,"LHAV3b2b",3.42105263157895,3,""
511271379,"LH025j","ADL10","ADL10f","ADL10m_b_pct","FALSE","LHN","LHAV3b2","SLPpl3_lateral","new_lateral","none","none","none","none",FALSE,FALSE,"LHAV3",TRUE,"LHAV3b2b",3.50496277915633,3,""
5813097073,"LH025k","ADL10","ADL10f","ADL10oe_pct","FALSE","LHN","LHAV3k4","SLPpl3_lateral","new_lateral","none","none","Gad1-F-000298","good",FALSE,FALSE,"LHAV3",TRUE,"LHAV3k4",2.50109170305677,2,"SF"
480253500,"LH025l","ADL10","ADL10f","ADL10r_pct","FALSE","LHN","LHAV3b2","SLPpl3_lateral","new_lateral","none","none","none","none",FALSE,FALSE,"LHAV3",TRUE,"LHAV3b2c",3.47058823529412,3,""
480586157,"LH026a","ADL10","ADL10b","ADL10b_pct","FALSE","LHN","LHAV3o1","SLPpl3_lateral","new_lateral","none","none","none","none",FALSE,FALSE,"LHAV3",TRUE,"LHAV3o1",3.18015102481122,3,""
511262952,"LH026a","ADL10","ADL10b","ADL10b_pct","FALSE","LHN","LHAV3o1","SLPpl3_lateral","new_lateral","none","none","none","none",FALSE,FALSE,"LHAV3",TRUE,"LHAV3o1",3.27114967462039,3,""
511621576,"LH026a","ADL10","ADL10b","ADL10b_pct","FALSE","LHN","LHAV3o1","SLPpl3_lateral","new_lateral","none","none","none","none",FALSE,FALSE,"LHAV3",TRUE,"LHAV3o1",3.21772428884026,3,""
574377845,"LH050b","ADL24","ADL24l","ADL24t_pct","FALSE","LHN","LHAV3e1","SLPpl3_lateral","new_lateral","11545803","good","none","none",TRUE,FALSE,"LHAV3",TRUE,"LHAV3e1a",2.34213305174234,2,""
544699051,"LH051b","ADL24","ADL24k","ADL24q_pct","FALSE","LHN","LHAV3g1","SLPpl3_lateral","new_lateral","none","none","none","none",FALSE,FALSE,"LHAV3",TRUE,"LHAV3g1",2.64246424642464,2,""
5813009276,"LH051b","ADL24","ADL24k","ADL24q_pct","FALSE","LHN","LHAV3g1","SLPpl3_lateral","new_lateral","none","none","none","none",FALSE,FALSE,"LHAV3",TRUE,"LHAV3g1",2.68004459308807,2,"SF"
359581549,"LH052a","ADL24","ADL24h","ADL24k_pct","FALSE","LHN","LHAV3k6","SLPpl3_lateral","new_lateral","none","none","L452#7","medium",FALSE,FALSE,"LHAV3",TRUE,"LHAV3k6",3.25708061002179,3,""
482680447,"LH052b","ADL24","ADL24h","ADL24oc_pct","FALSE","LHN","LHAV3k3","SLPpl3_lateral","new_lateral","none","none","none","none",FALSE,FALSE,"LHAV3",TRUE,"LHAV3k3",2.80422691879866,2,""
665454282,"LH053a","ADL24","ADL24j","ADL24m_pct","FALSE","LHN","LHAV3d1","SLPpl3_lateral","new_lateral","4954486","good","Cha-F-000395","good",TRUE,FALSE,"LHAV3",TRUE,"LHAV3d1",2.91,2,""
667832004,"LH063a","AVL18","AVL18f","AVL18d_pct","FALSE","LHN","LHAV3e6","SLPav1_lateral","BLAl_lateral","none","none","none","none",FALSE,FALSE,"LHAV3",FALSE,"LHAV3e6",4.10538922155689,4,""
574041014,"LH064a","AVL18","AVL18g","AVL18e_pct","FALSE","LHN","LHAV3e5","SLPav1_lateral","BLAl_lateral","none","none","none","none",FALSE,TRUE,"LHAV3",TRUE,"LHAV3e5",2.79782608695652,2,""
605058898,"LH064a","AVL18","AVL18g","AVL18e_pct","FALSE","LHN","LHAV3e5","SLPav1_lateral","BLAl_lateral","none","none","none","none",FALSE,TRUE,"LHAV3",TRUE,"LHAV3e5",2.8262331838565,2,""
5813011773,"LH064a","AVL18","AVL18g","AVL18e_pct","FALSE","LHN","LHAV3e4","SLPav1_lateral","BLAl_lateral","none","none","none","none",FALSE,TRUE,"LHAV3",TRUE,"LHAV3e4a",2.75165562913907,2,"SF"
390603428,"LH064b","AVL18","AVL18g","AVL18f_pct","FALSE","LHN","LHAV3e7","SLPav1_lateral","BLAl_lateral","none","none","none","none",FALSE,FALSE,"LHAV3",TRUE,"LHAV3e7",2.47007616974973,2,""
575389396,"LH064c","AVL18","AVL18g","AVL18g_pct","FALSE","LHN","LHAV3e8","SLPav1_lateral","BLAl_lateral","none","none","none","none",FALSE,FALSE,"LHAV3",TRUE,"LHAV3e8",2.8752808988764,2,""
390560212,"LH064d","AVL18","AVL18g","AVL18u_pct","FALSE","LHN","LHAV3e3","SLPav1_lateral","BLAl_lateral","none","none","none","none",FALSE,FALSE,"LHAV3",TRUE,"LHAV3e3",2.7599093997735,2,""
5813009781,"LH064d","AVL18","AVL18g","AVL18u_pct","FALSE","LHN","LHAV3e3","SLPav1_lateral","BLAl_lateral","1705052","good","none","none",FALSE,FALSE,"LHAV3",TRUE,"LHAV3e3",3.10671067106711,2,"ASB"
607441336,"LH064e","AVL18","AVL18g","AVL18v_pct","FALSE","LHN","LHAV3e4","SLPav1_lateral","BLAl_lateral","none","none","none","none",FALSE,FALSE,"LHAV3",TRUE,"LHAV3e4b",2.72387238723872,2,""
666122442,"LH064e","AVL18","AVL18g","AVL18v_pct","FALSE","LHN","LHAV3e4","SLPav1_lateral","BLAl_lateral","none","none","none","none",FALSE,FALSE,"LHAV3",TRUE,"LHAV3e4b",2.76217440543601,2,""
541965840,"LH090a","PDL17","PDL17d","PDL17d_pct","FALSE","LHN","LHAV3c3","SLPpl3_lateral","new_lateral","none","none","none","none",FALSE,FALSE,"LHAV3",TRUE,"LHAV3c3",3.04101326899879,2,""
5901194027,"LH090a","PDL17","PDL17d","PDL17d_pct","FALSE","LHN","LHAV3c3","SLPpl3_lateral","new_lateral","none","none","none","none",FALSE,FALSE,"LHAV3",TRUE,"LHAV3c3",2.6627027027027,2,"AJ"
424716408,"LH109a","SCB","SCB032","SCB032_pct","FALSE","LHN","LHAV3k1","SLPpl3_lateral","new_lateral","none","none","none","none",FALSE,FALSE,"LHAV3",TRUE,"LHAV3k1",2.95161290322581,2,""
696143413,"LH110a","SCB","SCB079","SCB079_pct","FALSE","LHN","LHAV3a5","SLPpl3_lateral","new_lateral","none","none","none","none",FALSE,FALSE,"LHAV3",TRUE,"LHAV3a5",2.6826280623608,2,""
633097828,"SLP030a","ADL04","ADL04a","ADL04a_pct","ADL10^LBDL6","LHN","LHAV3e2","SLPpl3_lateral","new_lateral","2315173","good","none","none",FALSE,FALSE,"LHAV3",TRUE,"LHAV3e2a",2.45198329853862,2,""
325834652,"SLP056a","ADL10","ADL10c","ADL10c_pct","FALSE","LHN","LHAV3n1","SLPpl3_lateral","new_lateral","none","none","none","none",FALSE,FALSE,"LHAV3",TRUE,"LHAV3n1",4.76217440543601,4,""
356832508,"SLP056a","ADL10","ADL10c","ADL10c_pct","FALSE","LHN","LHAV3n1","SLPpl3_lateral","new_lateral","none","none","none","none",FALSE,FALSE,"LHAV3",TRUE,"LHAV3n1",3.93044469783352,4,""
418861761,"SLP056a","ADL10","ADL10c","ADL10c_pct","FALSE","LHN","LHAV3n1","SLPpl3_lateral","new_lateral","none","none","none","none",FALSE,FALSE,"LHAV3",TRUE,"LHAV3n1",3.87082405345212,4,""
448899493,"SLP056a","ADL10","ADL10c","ADL10c_pct","FALSE","LHN","LHAV3n1","SLPpl3_lateral","new_lateral","none","none","none","none",FALSE,FALSE,"LHAV3",TRUE,"LHAV3n1",4.66852057842047,4,""
449223263,"SLP056a","ADL10","ADL10c","ADL10c_pct","FALSE","LHN","LHAV3n1","SLPpl3_lateral","new_lateral","none","none","none","none",FALSE,FALSE,"LHAV3",TRUE,"LHAV3n1",3.98759864712514,4,""
5813047004,"SLP056a","ADL10","ADL10c","ADL10c_pct","FALSE","LHN","LHAV3n1","SLPpl3_lateral","new_lateral","none","none","none","none",FALSE,FALSE,"LHAV3",TRUE,"LHAV3n1",3.35391400220507,4,"SF"
295461707,"SLP057c","ADL10","ADL10d","ADL10h_pct","FALSE","LHN","LHAV3a6","SLPpl3_lateral","new_lateral","none","none","none","none",FALSE,FALSE,"LHAV3",TRUE,"LHAV3a6",4.25274725274725,4,""
295780154,"SLP057c","ADL10","ADL10d","ADL10h_pct","FALSE","LHN","LHAV3a6","SLPpl3_lateral","new_lateral","none","none","none","none",FALSE,FALSE,"LHAV3",TRUE,"LHAV3a6",4.27964205816555,4,""
295785459,"SLP057c","ADL10","ADL10d","ADL10h_pct","FALSE","LHN","LHAV3a6","SLPpl3_lateral","new_lateral","none","none","none","none",FALSE,FALSE,"LHAV3",TRUE,"LHAV3a6",4.31321184510251,4,""
357496172,"SLP057c","ADL10","ADL10d","ADL10h_pct","FALSE","LHN","LHAV3a6","SLPpl3_lateral","new_lateral","none","none","none","none",FALSE,FALSE,"LHAV3",TRUE,"LHAV3a6",3.92513368983957,4,""
295807429,"SLP057d","ADL10","ADL10d","ADL10k_pct","FALSE","LHN","LHAV3a2","SLPpl3_lateral","new_lateral","none","none","L1117#1","medium",TRUE,FALSE,"LHAV3",TRUE,"LHAV3a2",4.02247191011236,3,""
325814669,"SLP057d","ADL10","ADL10d","ADL10k_pct","FALSE","LHN","LHAV3a2","SLPpl3_lateral","new_lateral","none","none","none","none",TRUE,FALSE,"LHAV3",TRUE,"LHAV3a2",3.75722543352601,3,""
326154371,"SLP057d","ADL10","ADL10d","ADL10k_pct","FALSE","LHN","LHAV3a2","SLPpl3_lateral","new_lateral","none","none","none","none",TRUE,FALSE,"LHAV3",TRUE,"LHAV3a2",3.54953917050691,3,""
480257743,"SLP057d","ADL10","ADL10d","ADL10k_pct","FALSE","LHN","LHAV3a2","SLPpl3_lateral","new_lateral","none","none","none","none",TRUE,FALSE,"LHAV3",TRUE,"LHAV3a2",2.87982359426681,3,""
480257882,"SLP057d","ADL10","ADL10d","ADL10k_pct","FALSE","LHN","LHAV3a2","SLPpl3_lateral","new_lateral","none","none","none","none",TRUE,FALSE,"LHAV3",TRUE,"LHAV3a2",3.4125,3,""
480257914,"SLP057d","ADL10","ADL10d","ADL10k_pct","FALSE","LHN","LHAV3a2","SLPpl3_lateral","new_lateral","none","none","none","none",TRUE,FALSE,"LHAV3",TRUE,"LHAV3a2",2.81530054644809,3,""
296120593,"SLP057e","ADL10","ADL10d","ADL10oa_pct","FALSE","LHN","LHAV3a4","SLPpl3_lateral","new_lateral","none","none","none","none",FALSE,FALSE,"LHAV3",TRUE,"LHAV3a4",2.7389903329753,2,""
295461871,"SLP057f","ADL10","ADL10d","ADL10p_pct","FALSE","LHN","LHAV3a1","SLPpl3_lateral","new_lateral","none","none","none","none",TRUE,FALSE,"LHAV3",TRUE,"LHAV3a1a",2.71493212669683,2,""
480258191,"SLP057f","ADL10","ADL10d","ADL10p_pct","FALSE","LHN","LHAV3a1","SLPpl3_lateral","new_lateral","none","none","none","none",TRUE,FALSE,"LHAV3",TRUE,"LHAV3a1a",2.93095768374165,2,""
480599285,"SLP057f","ADL10","ADL10d","ADL10p_pct","FALSE","LHN","LHAV3a1","SLPpl3_lateral","new_lateral","none","none","none","none",TRUE,FALSE,"LHAV3",TRUE,"LHAV3a1a",3.15492957746479,2,""
295798962,"SLP057g","ADL10","ADL10d","ADL10q_pct","FALSE","LHN","LHAV3a1","SLPpl3_lateral","new_lateral","none","none","none","none",TRUE,FALSE,"LHAV3",TRUE,"LHAV3a1b",3.16081540203851,2,""
419929377,"SLP057g","ADL10","ADL10d","ADL10q_pct","FALSE","LHN","LHAV3a1","SLPpl3_lateral","new_lateral","none","none","none","none",TRUE,FALSE,"LHAV3",TRUE,"LHAV3a1b",2.96681415929204,2,""
480257896,"SLP057g","ADL10","ADL10d","ADL10q_pct","FALSE","LHN","LHAV3a1","SLPpl3_lateral","new_lateral","none","none","none","none",TRUE,FALSE,"LHAV3",TRUE,"LHAV3a1b",2.86338185890258,2,""
5813035078,"SLP057g","ADL10","ADL10d","ADL10q_pct","FALSE","LHN","LHAV3a1","SLPpl3_lateral","new_lateral","5341336","good","VGlut-F-500109","good",TRUE,FALSE,"LHAV3",TRUE,"LHAV3a1b",3.02974828375286,2,"ASB"
5813047178,"SLP058a","ADL10","ADL10e","ADL10e_pct","FALSE","LHN","LHAV3b13","SLPpl3_lateral","new_lateral","none","none","none","none",FALSE,FALSE,"LHAV3",TRUE,"LHAV3b13",3.29932735426009,3,"SF"
5813068507,"SLP058a","ADL10","ADL10e","ADL10e_pct","FALSE","LHN","LHAV3b13","SLPpl3_lateral","new_lateral","none","none","none","none",FALSE,FALSE,"LHAV3",TRUE,"LHAV3b13",3.55191873589165,3,"SF"
454386099,"SLP084b","ADL16","ADL16l","ADL16s_pct","FALSE","LHN","LHAV3f2","SLPav1_lateral","BLAl_lateral","none","none","none","none",FALSE,FALSE,"LHAV3",TRUE,"LHAV3f2",4.76898047722343,4,""
295814411,"SLP118b","ADL24","ADL24b","ADL24oa_pct","FALSE","LHN","LHAV3q1","SLPpl3_lateral","new_lateral","none","none","VGlut-F-200260","good",FALSE,FALSE,"LHAV3",TRUE,"LHAV3q1",3.50752688172043,3,""
360255138,"SLP119b","ADL24","ADL24n","ADL24s_pct","FALSE","LHN","LHAV3m1","SLPpl3_lateral","new_lateral","none","none","none","none",FALSE,FALSE,"LHAV3",TRUE,"LHAV3m1",3.81997804610318,3,""
633793553,"SLP120a","ADL24","ADL24g","ADL24g_pct","FALSE","LHN","LHAV3p1","SLPpl3_lateral","new_lateral","none","none","none","none",FALSE,FALSE,"LHAV3",TRUE,"LHAV3p1",2.57796257796258,2,""
698185483,"SLP121a","ADL24","ADL24i","ADL24j_pct","FALSE","LHN","LHAV3g2","SLPpl3_lateral","new_lateral","none","none","none","none",FALSE,FALSE,"LHAV3",TRUE,"LHAV3g2b",2.75381263616558,2,""
5813010511,"SLP121b","ADL24","ADL24i","ADL24ob_pct","FALSE","LHN","LHAV3k2","SLPpl3_lateral","new_lateral","none","none","none","none",FALSE,FALSE,"LHAV3",TRUE,"LHAV3k2",3.44506104328524,3,"SF"
5813021535,"SLP139a","AVL18","AVL18b","AVL18j_pct","FALSE","LHN","LHAV3f1","SLPav1_lateral","BLAl_lateral","none","none","none","none",TRUE,FALSE,"LHAV3",TRUE,"LHAV3f1",4.40522875816993,4,"SF"
822692353,"SLP143a","AVL18","AVL18e","AVL18c_pct","FALSE","LHN","LHAV3e1","SLPav1_lateral","BLAl_lateral","none","none","none","none",TRUE,FALSE,"LHAV3",TRUE,"LHAV3e1b",3.24867162592986,2,""
5813078194,"SLP143a","AVL18","AVL18e","AVL18c_pct","FALSE","LHN","LHAV3e1","SLPav1_lateral","BLAl_lateral","none","none","none","none",TRUE,FALSE,"LHAV3",TRUE,"LHAV3e1b",2.88877005347594,2,"SF"
790288721,"SLP143b","AVL18","AVL18e","AVL18t_pct","FALSE","LHN","LHAV3e2","SLPav1_lateral","BLAl_lateral","none","none","none","none",FALSE,FALSE,"LHAV3",TRUE,"LHAV3e2b",3.09771986970684,2,""
822004733,"SLP143b","AVL18","AVL18e","AVL18t_pct","FALSE","LHN","LHAV3e2","SLPav1_lateral","BLAl_lateral","none","none","none","none",FALSE,FALSE,"LHAV3",TRUE,"LHAV3e2b",3.00863930885529,2,""
357855613,"SLP228b","PDL17","PDL17f","PDL17f_pct","FALSE","LHN","LHAV3a3","SLPpl3_lateral","new_lateral","none","none","none","none",FALSE,TRUE,"LHAV3",TRUE,"LHAV3a3",3.31085714285714,3,""
358538491,"SLP228b","PDL17","PDL17f","PDL17f_pct","FALSE","LHN","LHAV3c2","SLPpl3_lateral","new_lateral","none","none","none","none",FALSE,TRUE,"LHAV3",TRUE,"LHAV3c2",3.12322791712105,3,""
387538632,"SLP228b","PDL17","PDL17f","PDL17f_pct","FALSE","LHN","LHAV3c2","SLPpl3_lateral","new_lateral","none","none","none","none",FALSE,TRUE,"LHAV3",TRUE,"LHAV3c2",3.38631346578366,3,""
388898076,"SLP228b","PDL17","PDL17f","PDL17f_pct","FALSE","LHN","LHAV3c2","SLPpl3_lateral","new_lateral","none","none","VGlut-F-500832","medium",FALSE,TRUE,"LHAV3",TRUE,"LHAV3c2",3.17121046892039,3,""
358538040,"SLP228g","PDL17","PDL17f","PDL17u_pct","FALSE","LHN","LHAV3c1","SLPpl3_lateral","new_lateral","none","none","none","none",TRUE,FALSE,"LHAV3",TRUE,"LHAV3c1",2.69834254143646,2,""
358541542,"SLP228g","PDL17","PDL17f","PDL17u_pct","FALSE","LHN","LHAV3c1","SLPpl3_lateral","new_lateral","1705004","good","VGlut-F-800054","good",TRUE,FALSE,"LHAV3",TRUE,"LHAV3c1",2.83181818181818,2,""
510956058,"SLP228g","PDL17","PDL17f","PDL17u_pct","FALSE","LHN","LHAV3c1","SLPpl3_lateral","new_lateral","none","none","none","none",TRUE,FALSE,"LHAV3",TRUE,"LHAV3c1",2.80848748639826,2,""
510956443,"SLP228g","PDL17","PDL17f","PDL17u_pct","FALSE","LHN","LHAV3c1","SLPpl3_lateral","new_lateral","none","none","none","none",TRUE,FALSE,"LHAV3",TRUE,"LHAV3c1",3.39930151338766,2,""
5813109792,"SLP228g","PDL17","PDL17f","PDL17u_pct","FALSE","LHN","LHAV3c1","SLPpl3_lateral","new_lateral","none","none","none","none",TRUE,FALSE,"LHAV3",TRUE,"LHAV3c1",2.75465498357065,2,"AJ"
328543014,"SLP230a","PDL17","PDL17h","PDL17h_pct","FALSE","LHN","LHAV3k5","SLPpl3_lateral","new_lateral","none","none","none","none",FALSE,FALSE,"LHAV3",TRUE,"LHAV3k5",3.47464940668824,3,""
359555689,"SLP231a","PDL17","PDL17i","PDL17i_pct","FALSE","LHN","LHAV3b12","SLPpl3_lateral","new_lateral","none","none","Cha-F-200387","medium",FALSE,FALSE,"LHAV3",TRUE,"LHAV3b12",3.24618736383442,3,""
297851977,"SLP313a","SCB","SCB040","SCB040_pct","FALSE","LHN","LHAV3j1","SLPpl3_lateral","new_lateral","none","none","none","none",FALSE,FALSE,"LHAV3",TRUE,"LHAV3j1",3.80467091295117,3,""
360259229,"SLP316a","SCB","SCB045","SCB045_pct","FALSE","LHN","LHAV3h1","SLPav1_lateral","BLAl_lateral","none","none","none","none",FALSE,FALSE,"LHAV3",TRUE,"LHAV3h1",3.45375408052231,3,""
513029260,"SLP319a","SCB","SCB086","SCB086_pct","FALSE","LHN","LHAV3l1","SLPpl3_lateral","new_lateral","none","none","none","none",FALSE,FALSE,"LHAV3",TRUE,"LHAV3l1",3.31370328425821,3,""
890925383,"AVLP005a","ADL01","ADL01j","ADL01g_pct","FALSE","LHN","LHAV4c4","LHl1_lateral","BLD4_lateral","1812530","medium","fru-F-500588","poor",TRUE,FALSE,"LHAV4",TRUE,"LHAV4c4",5.36898395721925,4,""
949870573,"AVLP005a","ADL01","ADL01j","ADL01g_pct","FALSE","LHN","LHAV4c4","LHl1_lateral","BLD4_lateral","1812530","poor","none","none",TRUE,FALSE,"LHAV4",TRUE,"LHAV4c4",5.51138952164009,4,""
1014051490,"AVLP005a","ADL01","ADL01j","ADL01g_pct","FALSE","LHN","LHAV4c4","LHl1_lateral","BLD4_lateral","1812530","poor","none","none",TRUE,FALSE,"LHAV4",TRUE,"LHAV4c4",4.41299303944316,4,"SF"
1014392280,"AVLP005a","ADL01","ADL01j","ADL01g_pct","FALSE","LHN","LHAV4c4","LHl1_lateral","BLD4_lateral","none","none","none","none",TRUE,FALSE,"LHAV4",TRUE,"LHAV4c4",4.16062801932367,4,"ASB"
5813009998,"AVLP005a","ADL01","ADL01j","ADL01g_pct","FALSE","LHN","LHAV4c4","LHl1_lateral","BLD4_lateral","none","none","fru-F-700115","medium",TRUE,FALSE,"LHAV4",TRUE,"LHAV4c4",5.30387931034483,4,"SF"
705381843,"AVLP005b","ADL01","ADL01j","ADL01og_pct","FALSE","LHN","LHAV4c1","LHl1_lateral","BLD4_lateral","none","none","none","none",TRUE,FALSE,"LHAV4",TRUE,"LHAV4c1",5.41466083150985,5,""
764006565,"AVLP005b","ADL01","ADL01j","ADL01og_pct","FALSE","LHN","LHAV4c1","LHl1_lateral","BLD4_lateral","1812530","good","L421#1","good",TRUE,FALSE,"LHAV4",TRUE,"LHAV4c1",5.1185510428101,5,""
766781641,"AVLP005b","ADL01","ADL01j","ADL01og_pct","FALSE","LHN","LHAV4c1","LHl1_lateral","BLD4_lateral","none","none","none","none",TRUE,FALSE,"LHAV4",TRUE,"LHAV4c1",4.67029379760609,5,""
921969630,"AVLP005b","ADL01","ADL01j","ADL01og_pct","FALSE","LHN","LHAV4c1","LHl1_lateral","BLD4_lateral","none","none","none","none",TRUE,FALSE,"LHAV4",TRUE,"LHAV4c1",5.00111731843575,5,""
1011616276,"AVLP005e","ADL01","ADL01j","ADL01olc_pct","FALSE","LHN","LHAV4c2","LHl1_lateral","BLD4_lateral","488055","good","L421#14","good",TRUE,FALSE,"LHAV4",TRUE,"LHAV4c2",2.88235294117647,2,"ASB"
1130605683,"AVLP006b","ADL01","ADL01f","ADL01i_pct","FALSE","LHN","LHAV4e1","LHl1_lateral","BLD4_lateral","2845449","good","none","none",TRUE,FALSE,"LHAV4",TRUE,"LHAV4e1",2.73974208675264,3,"SF"
1259528984,"AVLP006b","ADL01","ADL01f","ADL01i_pct","FALSE","LHN","LHAV4e1","LHl1_lateral","BLD4_lateral","4404885","good","none","none",TRUE,FALSE,"LHAV4",TRUE,"LHAV4e1",3.54367816091954,3,"SF"
1134703538,"AVLP007a","ADL01","ADL01h","ADL01k_pct","FALSE","LHN","LHAV4e2","LHl1_lateral","BLD4_lateral","none","none","none","none",FALSE,FALSE,"LHAV4",TRUE,"LHAV4e2",6.15112160566706,5,"SF"
1162711771,"AVLP007a","ADL01","ADL01h","ADL01k_pct","FALSE","LHN","LHAV4e2","LHl1_lateral","BLD4_lateral","none","none","none","none",FALSE,FALSE,"LHAV4",TRUE,"LHAV4e2",4.66950354609929,5,"SF"
1039267479,"AVLP007b","ADL01","ADL01h","ADL01of_pct","FALSE","LHN","LHAV4i4","LHl1_lateral","BLD4_lateral","none","none","none","none",FALSE,FALSE,"LHAV4",TRUE,"LHAV4i4",4.36119873817035,4,"SF"
823999989,"LH001a","ADL01","ADL01s","ADL01x_a_pct","FALSE","LHN","LHAV4a2","LHl1_lateral","BLD4_lateral","none","none","L240#5","medium",TRUE,FALSE,"LHAV4",TRUE,"LHAV4a2a",2.33968253968254,2,""
883031393,"LH001a","ADL01","ADL01s","ADL01x_a_pct","FALSE","LHN","LHAV4a2","LHl1_lateral","BLD4_lateral","none","none","none","none",TRUE,FALSE,"LHAV4",TRUE,"LHAV4a2a",2.31656184486373,2,""
917086906,"LH001a","ADL01","ADL01s","ADL01x_a_pct","FALSE","LHN","LHAV4a2","LHl1_lateral","BLD4_lateral","none","none","L240#23","medium",TRUE,FALSE,"LHAV4",TRUE,"LHAV4a2a",2.26517571884984,2,""
5901195038,"LH001a","ADL01","ADL01s","ADL01x_a_pct","FALSE","LHN","LHAV4a2","LHl1_lateral","BLD4_lateral","none","none","none","none",TRUE,FALSE,"LHAV4",TRUE,"LHAV4a2a",2.41499472016896,2,"SF"
794337453,"LH001b","ADL01","ADL01s","ADL01x_b_pct","FALSE","LHN","LHAV4a2","LHl1_lateral","BLD4_lateral","2101395","good","Cha-F-000524","good",TRUE,FALSE,"LHAV4",TRUE,"LHAV4a2b",2.32941176470588,2,""
820581199,"LH001b","ADL01","ADL01s","ADL01x_b_pct","FALSE","LHN","LHAV4a2","LHl1_lateral","BLD4_lateral","none","none","none","none",TRUE,FALSE,"LHAV4",TRUE,"LHAV4a2b",2.24518201284797,2,""
851317951,"LH001b","ADL01","ADL01s","ADL01x_b_pct","FALSE","LHN","LHAV4a2","LHl1_lateral","BLD4_lateral","none","none","none","none",TRUE,FALSE,"LHAV4",TRUE,"LHAV4a2b",2.20292887029289,2,""
881991445,"LH001b","ADL01","ADL01s","ADL01x_b_pct","FALSE","LHN","LHAV4a2","LHl1_lateral","BLD4_lateral","none","none","none","none",TRUE,FALSE,"LHAV4",TRUE,"LHAV4a2b",2.27083333333333,2,""
975432645,"LH001b","ADL01","ADL01s","ADL01x_b_pct","FALSE","LHN","LHAV4a2","LHl1_lateral","BLD4_lateral","none","none","none","none",TRUE,FALSE,"LHAV4",TRUE,"LHAV4a2b",2.20969441517387,2,""
640221192,"LH002a","ADL01","ADL01u","ADL01od_pct","FALSE","LHN","LHAV4b2","LHl1_lateral","BLD4_lateral","none","none","none","none",TRUE,TRUE,"LHAV4",TRUE,"LHAV4b2",3.24832214765101,3,""
732280395,"LH002a","ADL01","ADL01u","ADL01od_pct","FALSE","LHN","LHAV4b7","LHl1_lateral","BLD4_lateral","none","none","none","none",TRUE,TRUE,"LHAV4",TRUE,"LHAV4b7a",3.30760749724366,3,""
730882970,"LH002b","ADL01","ADL01u","ADL01om_pct","FALSE","LHN","LHAV4b7","LHl1_lateral","BLD4_lateral","none","none","none","none",TRUE,FALSE,"LHAV4",TRUE,"LHAV4b7b",2.70173535791757,3,""
792610827,"LH002c","ADL01","ADL01u","ADL01op_pct","FALSE","LHN","LHAV4a8","LHl1_lateral","BLD4_lateral","none","none","none","none",FALSE,FALSE,"LHAV4",TRUE,"LHAV4a8",2.52247191011236,2,""
882685590,"LH002c","ADL01","ADL01u","ADL01op_pct","FALSE","LHN","LHAV4a8","LHl1_lateral","BLD4_lateral","none","none","none","none",FALSE,FALSE,"LHAV4",TRUE,"LHAV4a8",2.32438238453276,2,""
1039867920,"LH002c","ADL01","ADL01u","ADL01op_pct","FALSE","LHN","LHAV4a8","LHl1_lateral","BLD4_lateral","none","none","none","none",FALSE,FALSE,"LHAV4",TRUE,"LHAV4a8",2.52483801295896,2,"SF"
5813058137,"LH002d","ADL01","ADL01u","ADL01oq_pct","FALSE","LHN","LHAV4a1","LHl1_lateral","BLD4_lateral","1288534","good","L788#3","good",TRUE,FALSE,"LHAV4",TRUE,"LHAV4a1a",2.53689839572193,2,"ASB"
728483069,"LH002e","ADL01","ADL01u","ADL01os_pct","FALSE","LHN","LHAV4a1","LHl1_lateral","BLD4_lateral","none","none","none","none",TRUE,FALSE,"LHAV4",TRUE,"LHAV4a1b",2.26277372262774,2,""
822289778,"LH002e","ADL01","ADL01u","ADL01os_pct","FALSE","LHN","LHAV4a1","LHl1_lateral","BLD4_lateral","none","none","none","none",TRUE,FALSE,"LHAV4",TRUE,"LHAV4a1b",2.33855799373041,2,""
823668338,"LH002e","ADL01","ADL01u","ADL01os_pct","FALSE","LHN","LHAV4a1","LHl1_lateral","BLD4_lateral","none","none","none","none",TRUE,FALSE,"LHAV4",TRUE,"LHAV4a1b",2.49622437971953,2,""
5813098080,"LH002e","ADL01","ADL01u","ADL01os_pct","FALSE","LHN","LHAV4a1","LHl1_lateral","BLD4_lateral","none","none","none","none",TRUE,FALSE,"LHAV4",TRUE,"LHAV4a1b",2.40300107181136,2,"SF"
667474054,"LH002f","ADL01","ADL01u","ADL01q_a_pct","FALSE","LHN","LHAV4a6","LHl1_lateral","BLD4_lateral","none","none","none","none",TRUE,FALSE,"LHAV4",TRUE,"LHAV4a6",2.33333333333333,2,""
