"bodyid","type","cbf","m.type","c.type","cbf.change","class","cell.type","ItoLee_Hemilineage","Hartenstein_Hemilineage","FAFB.match","FAFB.match.quality","LM.match","LM.match.quality","published","type.change","pnt","connectivity.type"
"633438933","SLP221b","PDL16","PDL16i","PDL16q_pct",FALSE,"LHN","LHPV4c1","SLPp&v1_posterior","DPLp2_posterior","1120955","good","L2316#2","good",TRUE,FALSE,"LHPV4","LHPV4c1b"
"694472338","SLP221b","PDL16","PDL16i","PDL16q_pct",FALSE,"LHN","LHPV4c1","SLPp&v1_posterior","DPLp2_posterior","5606280","good","VGlut-F-500419","good",TRUE,FALSE,"LHPV4","LHPV4c1b"
"694813676","SLP221b","PDL16","PDL16i","PDL16q_pct",FALSE,"LHN","LHPV4c1","SLPp&v1_posterior","DPLp2_posterior","6292583","good","none","none",TRUE,FALSE,"LHPV4","LHPV4c1b"
"757215581","SLP221b","PDL16","PDL16i","PDL16q_pct",FALSE,"LHN","LHPV4c1","SLPp&v1_posterior","DPLp2_posterior","none","none","none","none",TRUE,FALSE,"LHPV4","LHPV4c1b"
"787908929","SLP221b","PDL16","PDL16i","PDL16q_pct",FALSE,"LHN","LHPV4c1","SLPp&v1_posterior","DPLp2_posterior","none","none","L2392#4","medium",TRUE,FALSE,"LHPV4","LHPV4c1b"
"325814461","SLP221c","PDL16","PDL16i","PDL16s_pct",FALSE,"LHN","LHPV4c3","SLPp&v1_posterior","DPLp2_posterior","5605174","good","none","none",TRUE,TRUE,"LHPV4","LHPV4c3"
"356153135","SLP221c","PDL16","PDL16i","PDL16s_pct",FALSE,"LHN","LHPV4c3","SLPp&v1_posterior","DPLp2_posterior","5605174","good","none","none",TRUE,TRUE,"LHPV4","LHPV4c3"
"417890128","SLP221c","PDL16","PDL16i","PDL16s_pct",FALSE,"LHN","LHPV4c4","SLPp&v1_posterior","DPLp2_posterior","1091854","good","none","none",TRUE,TRUE,"LHPV4","LHPV4c4b"
"540998783","SLP221c","PDL16","PDL16i","PDL16s_pct",FALSE,"LHN","LHPV4c1","SLPp&v1_posterior","DPLp2_posterior","3968249","good","L2392#2","good",TRUE,TRUE,"LHPV4","LHPV4c1a"
"386833812","SLP221d","PDL16","PDL16i","PDL16w_pct",FALSE,"LHN","LHPV4c4","SLPp&v1_posterior","DPLp2_posterior","1103232","good","L2316#2","good",TRUE,FALSE,"LHPV4","LHPV4c4a"
"417204354","SLP221d","PDL16","PDL16i","PDL16w_pct",FALSE,"LHN","LHPV4c4","SLPp&v1_posterior","DPLp2_posterior","none","none","none","none",TRUE,FALSE,"LHPV4","LHPV4c4a"
"386838814","SLP221f","PDL16","PDL16i","PDL16z_pct",FALSE,"LHN","LHPV4c2","SLPp&v1_posterior","DPLp2_posterior","5605174","good","none","none",TRUE,FALSE,"LHPV4","LHPV4c2"
"633101926","SLP221f","PDL16","PDL16i","PDL16z_pct",FALSE,"LHN","LHPV4c2","SLPp&v1_posterior","DPLp2_posterior","none","none","none","none",TRUE,FALSE,"LHPV4","LHPV4c2"
"357146296","SLP222a","PDL16","PDL16e","PDL16e_pct",FALSE,"LHN","LHPV4l1","SLPp&v1_posterior","DPLp2_posterior","none","none","none","none",FALSE,FALSE,"LHPV4","LHPV4l1"
